OccupancyDateTime,PaidOccupancy,BlockfaceName,SideOfStreet,SourceElementKey,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,ParkingCategory,Location
12/07/2020 01:59:00 PM,1,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,S,33518,120,9,South Lake Union,South,Restricted Parking Zone,POINT (-122.33237107 47.6219051)
12/07/2020 01:50:00 PM,7,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,E,54450,120,11,Pike-Pine,,Paid Parking,POINT (-122.32435615 47.61468365)
12/07/2020 03:57:00 PM,11,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,SW,9141,240,15,Ballard,Edge,Paid Parking,POINT (-122.37968866 47.6680045)
12/07/2020 04:17:00 PM,2,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,E,53242,120,5,Chinatown/ID,Core,Paid Parking,POINT (-122.32628368 47.59709419)
12/07/2020 12:37:00 PM,7,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,39330,240,8,University District,Edge,Paid Parking,POINT (-122.31611823 47.65680039)
12/07/2020 12:04:00 PM,2,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,W,77985,120,6,South Lake Union,North,Paid Parking,POINT (-122.34242449 47.62844616)
12/07/2020 04:51:00 PM,2,LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,SE,56682,120,8,Belltown,South,Paid Parking,POINT (-122.34427892 47.61146223)
12/07/2020 04:06:00 PM,2,UNIVERSITY ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,NW,58489,120,2,Commercial Core,Waterfront,Paid Parking,POINT (-122.33974212 47.6062271)
12/07/2020 05:50:00 PM,2,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,SE,13302,120,7,Belltown,South,Paid Parking,POINT (-122.34208214 47.61138668)
12/07/2020 01:14:00 PM,4,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,39293,120,5,University District,Core,Paid Parking,POINT (-122.31272946 47.65540467)
12/07/2020 05:21:00 PM,1,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,8389,120,8,Denny Triangle,South,Paid Parking,POINT (-122.33478081 47.61448278)
12/15/2020 03:10:00 PM,0,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,E,9394,120,2,South Lake Union,South,Paid Parking,POINT (-122.33575104 47.62142529)
12/15/2020 04:52:00 PM,0,MAYNARD AVE S BETWEEN S KING ST AND S WELLER ST,E,79678,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32495913 47.59790356)
12/15/2020 01:34:00 PM,0,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,32913,120,4,South Lake Union,North,Paid Parking,POINT (-122.34239467 47.63185449)
12/15/2020 06:01:00 PM,0,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,117879,120,5,University District,Core,Paid Parking,POINT (-122.31740828 47.65343638)
12/15/2020 01:10:00 PM,0,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,32913,120,4,South Lake Union,North,Paid Parking,POINT (-122.34239467 47.63185449)
12/07/2020 03:07:00 PM,4,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,NE,49654,120,12,Belltown,South,Paid Parking,POINT (-122.34404911 47.61438099)
12/07/2020 02:41:00 PM,1,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,53125,240,11,Denny Triangle,North,Paid Parking,POINT (-122.34164254 47.61624342)
12/07/2020 03:00:00 PM,2,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,S,14698,120,4,Pike-Pine,,Paid Parking,POINT (-122.32277932 47.61516284)
12/07/2020 02:19:00 PM,5,NW 56TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW,S,18622,240,17,Ballard,Edge,Paid Parking,POINT (-122.38343106 47.66937637)
12/07/2020 02:20:00 PM,2,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,81133,120,6,South Lake Union,South,Paid Parking,POINT (-122.33104579 47.62088727)
12/07/2020 03:39:00 PM,5,WOODLAWN AVE NE BETWEEN NE 72ND ST AND NE 73RD ST,NE,59014,120,6,Green Lake,,Paid Parking,POINT (-122.32484934 47.68087064)
12/07/2020 05:44:00 PM,2,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,W,70865,120,7,Pioneer Square,Edge,Paid Parking,POINT (-122.3316886 47.59877036)
12/07/2020 04:48:00 PM,2,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,8098,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32626558 47.59961086)
12/07/2020 06:55:00 PM,1,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,33338,120,6,Fremont,,Paid Parking,POINT (-122.35055557 47.65102833)
12/07/2020 06:20:00 PM,2,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,E,32290,120,12,University District,Core,Paid Parking,POINT (-122.31413072 47.6640034)
12/07/2020 02:32:00 PM,2,15TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,2085,120,5,University District,Core,Paid Parking,POINT (-122.31210101 47.65902135)
12/07/2020 01:49:00 PM,4,WESTLAKE EAST RDWY AVE N BETWEEN GALER ST AND WESTLAKE SHORE RDWY 1 AVE N,E,120527,120,20,Westlake Ave N,North,Restricted Parking Zone,POINT (-122.34038186 47.63295157)
12/07/2020 05:50:00 PM,2,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,W,54765,120,18,University District,Core,Paid Parking,POINT (-122.31447503 47.65755256)
12/07/2020 04:09:00 PM,5,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N,N,35197,120,8,South Lake Union,South,Paid Parking,POINT (-122.33651591 47.62326784)
12/07/2020 04:52:00 PM,2,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,53805,240,6,Denny Triangle,North,Paid Parking,POINT (-122.33644763 47.61672619)
12/07/2020 05:56:00 PM,1,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,33273,120,6,Fremont,,Paid Parking,POINT (-122.34999529 47.65097205)
12/07/2020 07:27:00 PM,1,W ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,23881,240,6,Uptown,Edge,Paid Parking,POINT (-122.35741855 47.62577671)
12/07/2020 03:06:00 PM,1,MAYNARD AVE S BETWEEN S LANE ST AND S DEARBORN ST,W,79681,120,6,Chinatown/ID,Edge,Paid Parking,POINT (-122.32515195 47.59626866)
12/15/2020 11:58:00 AM,0,5TH AVE N BETWEEN JOHN ST AND BROAD ST,W,75173,240,3,Uptown Triangle,,Paid Parking,POINT (-122.34771286 47.62015028)
12/15/2020 05:03:00 PM,0,4TH AVE BETWEEN CEDAR ST AND CLAY ST,NE,28962,240,3,Belltown,North,Paid Parking,POINT (-122.34846587 47.61814592)
12/15/2020 06:24:00 PM,0,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,NW,55029,120,10,First Hill,,Paid Parking,POINT (-122.3244191 47.60771806)
12/15/2020 01:03:00 PM,0,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,E,9394,120,2,South Lake Union,South,Paid Parking,POINT (-122.33575104 47.62142529)
12/15/2020 06:24:00 PM,0,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,117879,120,5,University District,Core,Paid Parking,POINT (-122.31740828 47.65343638)
12/15/2020 03:21:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/15/2020 01:02:00 PM,0,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,E,9394,120,2,South Lake Union,South,Paid Parking,POINT (-122.33575104 47.62142529)
12/15/2020 03:31:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/07/2020 12:22:00 PM,6,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,70738,120,8,Commercial Core,Retail,Paid Parking,POINT (-122.33665653 47.60697468)
12/07/2020 12:27:00 PM,2,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,S,37142,120,10,Pike-Pine,,Paid Parking,POINT (-122.31487795 47.61404624)
12/07/2020 12:01:00 PM,2,UNION ST BETWEEN 3RD AVE AND 4TH AVE,SE,58474,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33627399 47.60892503)
12/07/2020 01:29:00 PM,3,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,NE,10218,240,8,Belltown,North,Paid Parking,POINT (-122.35179456 47.6142435)
12/07/2020 04:26:00 PM,3,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,NE,49654,120,12,Belltown,South,Paid Parking,POINT (-122.34404911 47.61438099)
12/07/2020 08:38:00 PM,1,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,80185,120,2,Pike-Pine,,Paid Parking,POINT (-122.32836673 47.6137818)
12/07/2020 05:55:00 PM,2,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,S,14678,120,5,Pike-Pine,,Paid Parking,POINT (-122.31750336 47.61402223)
12/07/2020 02:05:00 PM,2,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,SE,13190,120,3,Commercial Core,Retail,Paid Parking,POINT (-122.33422012 47.60838893)
12/07/2020 12:14:00 PM,3,MINOR AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,34510,600,11,South Lake Union,South,Paid Parking,POINT (-122.33288283 47.62251773)
12/07/2020 02:32:00 PM,3,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,E,56149,120,11,Pike-Pine,,Paid Parking,POINT (-122.32202359 47.61467559)
12/07/2020 12:21:00 PM,3,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,25042,240,16,University District,Edge,Paid Parking,POINT (-122.3118412 47.66219373)
12/07/2020 04:46:00 PM,2,6TH AVE S BETWEEN S KING ST AND S WELLER ST,E,75866,120,7,Chinatown/ID,Core,Paid Parking,POINT (-122.32628038 47.59793434)
12/07/2020 01:37:00 PM,3,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,E,32290,120,12,University District,Core,Paid Parking,POINT (-122.31413072 47.6640034)
12/07/2020 01:10:00 PM,3,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,46253,120,7,Belltown,South,Paid Parking,POINT (-122.3433515 47.61141083)
12/07/2020 12:36:00 PM,1,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,136322,120,7,University District,Core,Paid Parking,POINT (-122.31388092 47.6536477)
12/07/2020 07:25:00 PM,1,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,23874,120,9,Uptown,Core,Paid Parking,POINT (-122.35739975 47.62321888)
12/07/2020 06:46:00 PM,2,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,SE,9770,120,4,Commercial Core,Financial,Paid Parking,POINT (-122.33100429 47.6048449)
12/07/2020 05:55:00 PM,2,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,S,65806,120,11,Pioneer Square,Core,Paid Parking,POINT (-122.3328753 47.59997416)
12/07/2020 02:47:00 PM,1,3RD AVE BETWEEN VINE ST AND CEDAR ST,SW,27281,240,1,Belltown,North,Paid Parking,POINT (-122.34849303 47.61680068)
12/07/2020 05:27:00 PM,2,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,NW,35909,120,3,Belltown,South,Paid Parking,POINT (-122.34137469 47.61214183)
12/15/2020 05:14:00 PM,0,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,S,10874,120,7,South Lake Union,South,Paid Parking,POINT (-122.3404443 47.62196658)
12/15/2020 10:16:00 AM,0,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,32913,120,4,South Lake Union,North,Paid Parking,POINT (-122.34239467 47.63185449)
12/15/2020 11:08:00 AM,0,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/15/2020 07:00:00 PM,0,6TH AVE BETWEEN PIKE ST AND PINE ST,SW,30697,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33500784 47.61160687)
12/15/2020 08:26:00 AM,0,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,NW,77545,120,8,Pioneer Square,Core,Paid Parking,POINT (-122.33266198 47.60331352)
12/07/2020 12:40:00 PM,1,UNION ST BETWEEN 3RD AVE AND 4TH AVE,SE,58474,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33627399 47.60892503)
12/07/2020 05:41:00 PM,3,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,N,80537,240,6,Uptown,Edge,Paid Parking,POINT (-122.35475321 47.62333764)
12/07/2020 02:17:00 PM,1,NE 72ND ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,S,85386,120,3,Green Lake,,Paid Parking,POINT (-122.32373964 47.68062694)
12/07/2020 04:20:00 PM,2,1ST AVE BETWEEN CLAY ST AND BROAD ST,NE,1030,240,8,Belltown,North,Paid Parking,POINT (-122.35196383 47.61671091)
12/07/2020 05:45:00 PM,1,DEXTER AVE N BETWEEN THOMAS ST AND HARRISON ST,W,32909,120,4,South Lake Union,South,Paid Parking,POINT (-122.34254292 47.62147136)
12/07/2020 03:12:00 PM,1,1ST AVE BETWEEN COLUMBIA ST AND MARION ST,NE,1006,120,7,Commercial Core,Waterfront,Paid Parking,POINT (-122.33514326 47.60367439)
12/07/2020 03:41:00 PM,1,WALL ST BETWEEN 5TH AVE AND 6TH AVE,SE,81342,240,5,Belltown,North,Paid Parking,POINT (-122.34481093 47.61765602)
12/07/2020 07:31:00 PM,1,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,79882,120,4,First Hill,,Paid Parking,POINT (-122.32559852 47.61163327)
12/07/2020 07:23:00 PM,4,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,NE,10222,240,7,Belltown,North,Paid Parking,POINT (-122.35367301 47.61534671)
12/07/2020 05:06:00 PM,6,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,81421,240,10,Uptown,Edge,Paid Parking,POINT (-122.35419725 47.62389409)
12/07/2020 07:32:00 PM,1,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,SE,56686,120,9,Belltown,South,Paid Parking,POINT (-122.33998391 47.61478689)
12/07/2020 04:44:00 PM,2,MINOR AVE BETWEEN MARION ST AND MADISON ST,NE,11870,120,4,First Hill,,Paid Parking,POINT (-122.32361273 47.60948806)
12/07/2020 03:15:00 PM,0,THOMAS ST BETWEEN MINOR AVE N AND PONTIUS AVE N,N,35749,120,7,South Lake Union,South,Restricted Parking Zone,POINT (-122.33236774 47.62088111)
12/07/2020 01:50:00 PM,2,NE CAMPUS EB PY BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,S,63130,120,8,University District,Core,Paid Parking,POINT (-122.31268351 47.65592374)
12/07/2020 03:46:00 PM,1,12TH AVE BETWEEN E JEFFERSON ST AND E BARCLAY CT,W,46725,120,5,12th Avenue,,Paid Parking,POINT (-122.31688577 47.60654082)
12/15/2020 04:51:00 PM,0,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,E,9394,120,2,South Lake Union,South,Paid Parking,POINT (-122.33575104 47.62142529)
12/15/2020 05:47:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/15/2020 10:12:00 AM,0,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,32913,120,4,South Lake Union,North,Paid Parking,POINT (-122.34239467 47.63185449)
12/15/2020 06:49:00 PM,0,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,117879,120,5,University District,Core,Paid Parking,POINT (-122.31740828 47.65343638)
12/15/2020 10:28:00 AM,0,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,32913,120,4,South Lake Union,North,Paid Parking,POINT (-122.34239467 47.63185449)
12/07/2020 05:10:00 PM,3,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,32289,120,19,University District,Core,Paid Parking,POINT (-122.31431739 47.66400472)
12/07/2020 01:38:00 PM,5,TERRY AVE N BETWEEN DENNY WAY AND JOHN ST,W,35733,120,9,South Lake Union,South,Paid Parking,POINT (-122.33727883 47.61911578)
12/07/2020 12:43:00 PM,1,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,SE,35434,120,5,First Hill,,Paid Parking,POINT (-122.32804329 47.610029)
12/07/2020 04:23:00 PM,2,E REPUBLICAN ST BETWEEN BROADWAY E AND 10TH AVE E,S,14770,120,6,Capitol Hill,North,Paid Parking,POINT (-122.32036529 47.62308318)
12/07/2020 02:21:00 PM,5,3RD AVE BETWEEN BATTERY ST AND WALL ST,NE,49658,240,7,Belltown,North,Paid Parking,POINT (-122.34649132 47.61581407)
12/07/2020 01:46:00 PM,3,MAYNARD AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,11718,120,8,Chinatown/ID,Edge,Paid Parking,POINT (-122.32495245 47.59960682)
12/07/2020 04:52:00 PM,1,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,E,56149,120,11,Pike-Pine,,Paid Parking,POINT (-122.32202359 47.61467559)
12/07/2020 05:00:00 PM,4,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,NE,13046,240,6,Ballard,Edge,Paid Parking,POINT (-122.37957491 47.66693106)
12/07/2020 03:52:00 PM,2,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,79042,120,7,South Lake Union,South,Paid Parking,POINT (-122.32987656 47.61960575)
12/07/2020 04:48:00 PM,1,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,78702,120,1,South Lake Union,South,Paid Parking,POINT (-122.33776987 47.62196471)
12/07/2020 02:11:00 PM,4,JOHN ST BETWEEN 4TH AVE N AND 5TH AVE N,N,11133,600,7,Uptown Triangle,,Paid Parking,POINT (-122.34817375 47.61980447)
12/07/2020 03:54:00 PM,1,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,SE,35822,120,6,First Hill,,Paid Parking,POINT (-122.32873326 47.61073647)
12/07/2020 04:39:00 PM,3,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,N,11129,240,8,Uptown,Edge,Paid Parking,POINT (-122.35347951 47.61982967)
12/07/2020 05:04:00 PM,3,WALL ST BETWEEN 1ST AVE AND 2ND AVE,SE,13346,240,8,Belltown,North,Paid Parking,POINT (-122.34823653 47.6150029)
12/07/2020 12:33:00 PM,2,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 2 AVE N AND BLAINE ST,E,120222,120,13,Westlake Ave N,North,Restricted Parking Zone,POINT (-122.34008235 47.63428323)
12/07/2020 05:46:00 PM,1,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,N,43053,120,2,Pioneer Square,Edge,Paid Parking,POINT (-122.33367756 47.59835946)
12/07/2020 01:58:00 PM,3,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,SE,34310,120,17,First Hill,,Paid Parking,POINT (-122.32223248 47.60952224)
12/07/2020 06:25:00 PM,7,SENECA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,12766,120,6,Commercial Core,Waterfront,Paid Parking,POINT (-122.33899802 47.6054475)
12/07/2020 12:54:00 PM,2,WALL ST BETWEEN 3RD AVE AND 4TH AVE,NW,13349,240,9,Belltown,North,Paid Parking,POINT (-122.34667276 47.61641418)
12/07/2020 06:34:00 PM,1,UNIVERSITY ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,58490,120,3,Commercial Core,Waterfront,Paid Parking,POINT (-122.33961645 47.60618296)
12/07/2020 01:11:00 PM,1,MERCER ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,11785,120,8,South Lake Union,South,Restricted Parking Zone,POINT (-122.33106904 47.62432312)
12/15/2020 01:39:00 PM,0,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,33142,120,3,South Lake Union,South,Paid Parking,POINT (-122.33419318 47.61911853)
12/15/2020 03:51:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/15/2020 05:15:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/15/2020 03:11:00 PM,0,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,33142,120,3,South Lake Union,South,Paid Parking,POINT (-122.33419318 47.61911853)
12/15/2020 03:56:00 PM,0,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,33142,120,3,South Lake Union,South,Paid Parking,POINT (-122.33419318 47.61911853)
12/15/2020 04:49:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/15/2020 07:07:00 PM,0,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,76105,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32386144 47.59874622)
12/07/2020 12:28:00 PM,3,STEWART ST BETWEEN POST AL AND 1ST AVE,NW,12869,120,5,Commercial Core,Waterfront,Paid Parking,POINT (-122.341665 47.61012337)
12/07/2020 04:09:00 PM,5,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,S,65806,120,11,Pioneer Square,Core,Paid Parking,POINT (-122.3328753 47.59997416)
12/07/2020 05:34:00 PM,2,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,11882,120,13,South Lake Union,South,Restricted Parking Zone,POINT (-122.33286288 47.61908923)
12/07/2020 12:48:00 PM,1,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,SW,81113,240,2,Denny Triangle,North,Paid Parking,POINT (-122.33683011 47.61814223)
12/07/2020 07:03:00 PM,4,UNIVERSITY WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,W,35845,120,15,University District,Core,Paid Parking,POINT (-122.31320115 47.66216612)
12/07/2020 04:11:00 PM,4,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,SW,13517,120,11,Belltown,South,Paid Parking,POINT (-122.34291935 47.60974531)
12/07/2020 01:37:00 PM,12,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,8402,600,11,South Lake Union,South,Paid Parking,POINT (-122.34093993 47.62390853)
12/07/2020 05:28:00 PM,3,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,SW,13521,240,8,Belltown,North,Paid Parking,POINT (-122.34807888 47.61303517)
12/07/2020 02:32:00 PM,1,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,NW,35501,120,7,First Hill,,Restricted Parking Zone,POINT (-122.32523539 47.61034248)
12/07/2020 12:33:00 PM,3,WESTLAKE EAST RDWY AVE N BETWEEN GALER ST AND WESTLAKE SHORE RDWY 1 AVE N,E,120527,120,20,Westlake Ave N,North,Restricted Parking Zone,POINT (-122.34038186 47.63295157)
12/07/2020 04:06:00 PM,2,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,30970,120,6,Denny Triangle,South,Paid Parking,POINT (-122.33560622 47.61399229)
12/07/2020 12:24:00 PM,1,SUMMIT AVE BETWEEN UNIVERSITY ST AND E UNION ST,SW,12957,120,6,First Hill,,Paid Parking,POINT (-122.32520538 47.61267365)
12/07/2020 06:41:00 PM,2,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,SW,77313,120,11,First Hill,,Paid Parking,POINT (-122.32285409 47.61177526)
12/07/2020 07:51:00 PM,3,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,1046,120,12,Uptown,Core,Paid Parking,POINT (-122.35531611 47.62391223)
12/07/2020 05:12:00 PM,1,1ST AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,E,1214,120,11,Pioneer Square,Core,Paid Parking,POINT (-122.3340747 47.60129576)
12/07/2020 02:10:00 PM,11,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,1018,120,12,Belltown,South,Paid Parking,POINT (-122.34188878 47.61073498)
12/07/2020 01:50:00 PM,3,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,SE,35422,120,7,Commercial Core,Retail,Paid Parking,POINT (-122.33471437 47.60723119)
12/07/2020 12:16:00 PM,3,6TH AVE BETWEEN BELL ST AND BATTERY ST,SW,53129,240,9,Denny Triangle,North,Paid Parking,POINT (-122.34293648 47.61700881)
12/07/2020 12:47:00 PM,4,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,79042,120,7,South Lake Union,South,Paid Parking,POINT (-122.32987656 47.61960575)
12/07/2020 02:37:00 PM,3,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,SE,58182,120,6,First Hill,,Paid Parking,POINT (-122.32961798 47.60839012)
12/07/2020 05:31:00 PM,2,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,E,54734,120,9,Capitol Hill,North,Paid Parking,POINT (-122.32078533 47.6215287)
12/07/2020 02:04:00 PM,4,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,240,9,Uptown,Edge,Paid Parking,POINT (-122.35471799 47.62319221)
12/15/2020 04:54:00 PM,0,4TH AVE BETWEEN CEDAR ST AND CLAY ST,NE,28962,240,3,Belltown,North,Paid Parking,POINT (-122.34846587 47.61814592)
12/15/2020 03:41:00 PM,0,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,33142,120,3,South Lake Union,South,Paid Parking,POINT (-122.33419318 47.61911853)
12/15/2020 02:25:00 PM,0,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,33142,120,3,South Lake Union,South,Paid Parking,POINT (-122.33419318 47.61911853)
12/15/2020 01:25:00 PM,0,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,E,9394,120,2,South Lake Union,South,Paid Parking,POINT (-122.33575104 47.62142529)
12/15/2020 09:08:00 AM,0,MAYNARD AVE S BETWEEN S KING ST AND S WELLER ST,E,79678,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32495913 47.59790356)
12/07/2020 04:43:00 PM,2,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,NE,25710,120,7,Belltown,South,Paid Parking,POINT (-122.34489711 47.61369828)
12/07/2020 12:08:00 PM,5,15TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,E,2090,240,23,University District,Edge,Paid Parking,POINT (-122.31187465 47.66397536)
12/07/2020 06:45:00 PM,3,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,N,14953,120,6,Pike-Pine,,Paid Parking,POINT (-122.31881786 47.61300718)
12/07/2020 04:01:00 PM,1,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,56073,120,4,South Lake Union,South,Paid Parking,POINT (-122.33914567 47.62212606)
12/07/2020 04:14:00 PM,1,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,56345,600,7,Uptown Triangle,,Paid Parking,POINT (-122.34565175 47.61981452)
12/07/2020 06:30:00 PM,3,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,N,80641,240,10,Uptown,Edge,Paid Parking,POINT (-122.35477396 47.62551026)
