YEAR,MONTH,MONTH_NUMBER,LICENSE_DATE,NEIGHBOURHOOD,NEIGHBOURHOOD_ID,PET_TYPE,BREED,GENDER,SPAYED_OR_NEUTERED,LATITUDE,LONGITUDE,LOCATION,COUNT,Point Location
2020,April,4,04/27/2020 12:00:00 AM,Bisset,6030,Dog,GERMAN SHEPHERD,Male,Yes,53.45890549448208,-113.40065946435666,"(53.45890549448208, -113.40065946435666)",1,POINT (-113.40065946435666 53.45890549448208)
2020,June,6,06/14/2020 12:00:00 AM,Hillview,6300,Dog,AMERICAN ESKIMO (MINIATURE),Female,No,53.4697404141144,-113.42706400402514,"(53.4697404141144, -113.42706400402514)",1,POINT (-113.42706400402514 53.4697404141144)
2020,November,11,11/24/2020 12:00:00 AM,Northmount,2580,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.60320534665628,-113.47962880481575,"(53.60320534665628, -113.47962880481575)",1,POINT (-113.47962880481575 53.60320534665628)
2020,November,11,11/24/2020 12:00:00 AM,Lauderdale,3260,Dog,ALASKAN MALAMUTE,Male,Yes,53.58844884918568,-113.5042561895271,"(53.58844884918568, -113.5042561895271)",1,POINT (-113.5042561895271 53.58844884918568)
2020,October,10,10/17/2020 12:00:00 AM,Westmount,3440,Dog,POODLE (STANDARD),Male,Yes,53.54998824567558,-113.53997376593313,"(53.54998824567558, -113.53997376593313)",1,POINT (-113.53997376593313 53.54998824567558)
2020,April,4,04/14/2020 12:00:00 AM,Idylwylde,6320,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.52162991520384,-113.44911385648135,"(53.52162991520384, -113.44911385648135)",1,POINT (-113.44911385648135 53.52162991520384)
2020,September,9,09/15/2020 12:00:00 AM,Westridge,4610,Dog,BERNESE MOUNTAIN DOG,Male,Yes,53.50562209302866,-113.60137155533928,"(53.50562209302866, -113.60137155533928)",1,POINT (-113.60137155533928 53.50562209302866)
2019,June,6,06/16/2019 12:00:00 AM,Miller,2541,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.61154400721793,-113.41110627414426,"(53.61154400721793, -113.41110627414426)",1,POINT (-113.41110627414426 53.61154400721793)
2020,December,12,12/05/2020 12:00:00 AM,Hazeldean,6290,Dog,BORDER COLLIE,Female,Yes,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2020,February,2,02/06/2020 12:00:00 AM,Lago Lindo,2450,Cat,UNKNOWN,Male,Yes,53.636039092708586,-113.48464731636797,"(53.636039092708586, -113.48464731636797)",1,POINT (-113.48464731636797 53.636039092708586)
2019,December,12,12/10/2019 12:00:00 AM,York,2720,Cat,SIAMESE,Female,Yes,53.602843422226414,-113.43021231041563,"(53.602843422226414, -113.43021231041563)",1,POINT (-113.43021231041563 53.602843422226414)
2019,June,6,06/07/2019 12:00:00 AM,Woodcroft,3450,Dog,SHIH TZU,Male,Yes,53.56459542401217,-113.55832687217452,"(53.56459542401217, -113.55832687217452)",1,POINT (-113.55832687217452 53.56459542401217)
2020,September,9,09/19/2020 12:00:00 AM,Oliver,1150,Cat,DOMESTIC (SHORT HAIR),Female,No,53.541982930616356,-113.52399393488137,"(53.541982930616356, -113.52399393488137)",1,POINT (-113.52399393488137 53.541982930616356)
2020,August,8,08/13/2020 12:00:00 AM,Ormsby Place,4380,Dog,PEMBROKE WELSH CORGI,Male,Yes,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2020,August,8,08/17/2020 12:00:00 AM,Ambleside,5505,Dog,POODLE (MINIATURE),Female,Yes,53.43064194460821,-113.60067666280382,"(53.43064194460821, -113.60067666280382)",1,POINT (-113.60067666280382 53.43064194460821)
2020,August,8,08/05/2020 12:00:00 AM,Inglewood,3240,Dog,SHIH TZU,Male,Yes,53.56460646698089,-113.5408521708131,"(53.56460646698089, -113.5408521708131)",1,POINT (-113.5408521708131 53.56460646698089)
2020,June,6,06/18/2020 12:00:00 AM,Capilano,6061,Dog,CHIHUAHUA (LONG HAIR),Female,No,53.55467208886297,-113.42279236811986,"(53.55467208886297, -113.42279236811986)",1,POINT (-113.42279236811986 53.55467208886297)
2020,August,8,08/12/2020 12:00:00 AM,Haddow,5610,Dog,SHIH TZU,Female,Yes,53.45474982252182,-113.59648877700798,"(53.45474982252182, -113.59648877700798)",1,POINT (-113.59648877700798 53.45474982252182)
2020,September,9,09/28/2020 12:00:00 AM,Abbottsfield,2010,Dog,YORKSHIRE TERRIER,Male,Yes,53.574143433510216,-113.38875800516438,"(53.574143433510216, -113.38875800516438)",1,POINT (-113.38875800516438 53.574143433510216)
2020,December,12,12/02/2020 12:00:00 AM,Bonnie Doon,6040,Dog,SCHNAUZER (GIANT),Female,Yes,53.5253371249322,-113.46711141142592,"(53.5253371249322, -113.46711141142592)",1,POINT (-113.46711141142592 53.5253371249322)
2020,June,6,06/02/2020 12:00:00 AM,Sakaw,6670,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,March,3,03/02/2020 12:00:00 AM,Rundle Heights,2660,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.563221377701616,-113.39192226136683,"(53.563221377701616, -113.39192226136683)",1,POINT (-113.39192226136683 53.563221377701616)
2020,June,6,06/17/2020 12:00:00 AM,Crawford Plains,6140,Dog,PINSCHER (MINIATURE),Male,Yes,53.44183745503615,-113.40621587784102,"(53.44183745503615, -113.40621587784102)",1,POINT (-113.40621587784102 53.44183745503615)
2020,September,9,09/28/2020 12:00:00 AM,Fulton Place,6240,Dog,GREYHOUND,Male,Yes,53.54629463727215,-113.42746647253244,"(53.54629463727215, -113.42746647253244)",1,POINT (-113.42746647253244 53.54629463727215)
2020,April,4,04/19/2020 12:00:00 AM,Pollard Meadows,6580,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.44911501879785,-113.41303221696194,"(53.44911501879785, -113.41303221696194)",1,POINT (-113.41303221696194 53.44911501879785)
2020,April,4,04/17/2020 12:00:00 AM,Hollick-Kenyon,2340,Dog,BOSTON TERRIER,Male,Yes,53.62224418238982,-113.42228786136482,"(53.62224418238982, -113.42228786136482)",1,POINT (-113.42228786136482 53.62224418238982)
2020,July,7,07/09/2020 12:00:00 AM,Carlton,3470,Dog,WEST HIGHLAND WHITE TERRIER,Female,Yes,53.62165163516955,-113.55937325056279,"(53.62165163516955, -113.55937325056279)",1,POINT (-113.55937325056279 53.62165163516955)
2019,December,12,12/17/2019 12:00:00 AM,Delton,1080,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.57904638464889,-113.48244944665866,"(53.57904638464889, -113.48244944665866)",1,POINT (-113.48244944665866 53.57904638464889)
2020,July,7,07/10/2020 12:00:00 AM,Ormsby Place,4380,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2020,March,3,03/10/2020 12:00:00 AM,Summerside,6213,Dog,AMERICAN STAFFORDSHIRE TERRIER,Female,Yes,53.417527612947964,-113.461227376245,"(53.417527612947964, -113.461227376245)",1,POINT (-113.461227376245 53.417527612947964)
2020,September,9,09/10/2020 12:00:00 AM,The Hamptons,4461,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.487385599931166,-113.67568738127676,"(53.487385599931166, -113.67568738127676)",1,POINT (-113.67568738127676 53.487385599931166)
2020,February,2,02/02/2020 12:00:00 AM,Capilano,6061,Dog,SHIH TZU,Male,Yes,53.55467208886297,-113.42279236811986,"(53.55467208886297, -113.42279236811986)",1,POINT (-113.42279236811986 53.55467208886297)
2020,February,2,02/24/2020 12:00:00 AM,Bellevue,2060,Dog,GOLDEN RETRIEVER,Female,Yes,53.566417436159526,-113.4459424714739,"(53.566417436159526, -113.4459424714739)",1,POINT (-113.4459424714739 53.566417436159526)
2020,February,2,02/19/2020 12:00:00 AM,Belvedere,2080,Dog,LABRADOR RETRIEVER,Male,Yes,53.59105689715699,-113.436062931766,"(53.59105689715699, -113.436062931766)",1,POINT (-113.436062931766 53.59105689715699)
2020,February,2,02/03/2020 12:00:00 AM,Walker,6662,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.41765060534617,-113.43043517234943,"(53.41765060534617, -113.43043517234943)",1,POINT (-113.43043517234943 53.41765060534617)
2020,September,9,09/23/2020 12:00:00 AM,Parkdale,1160,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.56571569943334,-113.4713503779581,"(53.56571569943334, -113.4713503779581)",1,POINT (-113.4713503779581 53.56571569943334)
2019,March,3,03/27/2019 12:00:00 AM,Bannerman,2030,Cat,SIBERIAN,Female,Yes,53.60394967909537,-113.37862372109305,"(53.60394967909537, -113.37862372109305)",1,POINT (-113.37862372109305 53.60394967909537)
2020,April,4,04/20/2020 12:00:00 AM,Lago Lindo,2450,Dog,LABRADOR RETRIEVER,Male,Yes,53.636039092708586,-113.48464731636797,"(53.636039092708586, -113.48464731636797)",1,POINT (-113.48464731636797 53.636039092708586)
2020,August,8,08/13/2020 12:00:00 AM,Blackmud Creek,5453,Dog,TERRIER,Female,Yes,53.41966051953902,-113.5107878288002,"(53.41966051953902, -113.5107878288002)",1,POINT (-113.5107878288002 53.41966051953902)
2020,February,2,02/14/2020 12:00:00 AM,Elsinore,3190,Dog,GOLDEN RETRIEVER,Female,Yes,53.64076339210679,-113.49940214606396,"(53.64076339210679, -113.49940214606396)",1,POINT (-113.49940214606396 53.64076339210679)
2020,October,10,10/20/2020 12:00:00 AM,The Orchards At Ellerslie,6216,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.4030873490539,-113.4581660132796,"(53.4030873490539, -113.4581660132796)",1,POINT (-113.4581660132796 53.4030873490539)
2020,September,9,09/28/2020 12:00:00 AM,Meyokumin,6460,Cat,DOMESTIC (SHORT HAIR),Female,No,53.4501131309388,-113.42725752651549,"(53.4501131309388, -113.42725752651549)",1,POINT (-113.42725752651549 53.4501131309388)
2020,June,6,06/14/2020 12:00:00 AM,Rio Terrace,4430,Cat,MAINE COON,Female,Yes,53.507314208720445,-113.58454862363249,"(53.507314208720445, -113.58454862363249)",1,POINT (-113.58454862363249 53.507314208720445)
2020,July,7,07/17/2020 12:00:00 AM,Queen Alexandra,5330,Dog,UNKNOWN,Male,Yes,53.51221971864601,-113.50481243704536,"(53.51221971864601, -113.50481243704536)",1,POINT (-113.50481243704536 53.51221971864601)
2020,June,6,06/01/2020 12:00:00 AM,Westmount,3440,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.54998824567558,-113.53997376593313,"(53.54998824567558, -113.53997376593313)",1,POINT (-113.53997376593313 53.54998824567558)
2020,January,1,01/31/2020 12:00:00 AM,Jamieson Place,4220,Dog,POMERANIAN,Male,No,53.48870738352453,-113.64901968042588,"(53.48870738352453, -113.64901968042588)",1,POINT (-113.64901968042588 53.48870738352453)
2020,May,5,05/19/2020 12:00:00 AM,Bellevue,2060,Dog,SHIH TZU,Female,Yes,53.566417436159526,-113.4459424714739,"(53.566417436159526, -113.4459424714739)",1,POINT (-113.4459424714739 53.566417436159526)
2020,September,9,09/03/2020 12:00:00 AM,Beverly Heights,2100,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.56412226715621,-113.4026523522456,"(53.56412226715621, -113.4026523522456)",1,POINT (-113.4026523522456 53.56412226715621)
2019,November,11,11/01/2019 12:00:00 AM,Rio Terrace,4430,Dog,BOSTON TERRIER,Male,Yes,53.507314208720445,-113.58454862363249,"(53.507314208720445, -113.58454862363249)",1,POINT (-113.58454862363249 53.507314208720445)
2020,April,4,04/14/2020 12:00:00 AM,Oliver,1150,Dog,LABRADOR RETRIEVER,Male,Yes,53.541982930616356,-113.52399393488137,"(53.541982930616356, -113.52399393488137)",1,POINT (-113.52399393488137 53.541982930616356)
2020,January,1,01/24/2020 12:00:00 AM,Garneau,5200,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.519910825465416,-113.51353555959162,"(53.519910825465416, -113.51353555959162)",1,POINT (-113.51353555959162 53.519910825465416)
2020,November,11,11/23/2020 12:00:00 AM,Elsinore,3190,Dog,CHOW CHOW,Male,Yes,53.64076339210679,-113.49940214606396,"(53.64076339210679, -113.49940214606396)",1,POINT (-113.49940214606396 53.64076339210679)
2019,December,12,12/20/2019 12:00:00 AM,Alberta Avenue,1010,Dog,POMERANIAN,Female,Yes,53.568485381482176,-113.48511916925099,"(53.568485381482176, -113.48511916925099)",1,POINT (-113.48511916925099 53.568485381482176)
2020,July,7,07/09/2020 12:00:00 AM,The Hamptons,4461,Dog,CATAHOULA LEOPARD DOG,Male,Yes,53.487385599931166,-113.67568738127676,"(53.487385599931166, -113.67568738127676)",1,POINT (-113.67568738127676 53.487385599931166)
2019,April,4,04/24/2019 12:00:00 AM,Hazeldean,6290,Dog,AUSTRALIAN SHEPHERD,Female,No,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2020,October,10,10/20/2020 12:00:00 AM,Bannerman,2030,Dog,SHIH TZU,Male,Yes,53.60394967909537,-113.37862372109305,"(53.60394967909537, -113.37862372109305)",1,POINT (-113.37862372109305 53.60394967909537)
2020,December,12,12/01/2020 12:00:00 AM,Kernohan,2390,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.58939978192427,-113.38016431101529,"(53.58939978192427, -113.38016431101529)",1,POINT (-113.38016431101529 53.58939978192427)
2020,October,10,10/11/2020 12:00:00 AM,Queen Mary Park,1180,Dog,FRENCH BULLDOG,Male,No,53.55332064211105,-113.51965422624392,"(53.55332064211105, -113.51965422624392)",1,POINT (-113.51965422624392 53.55332064211105)
2020,April,4,04/29/2020 12:00:00 AM,Lee Ridge,6400,Dog,SIBERIAN HUSKY,Female,Yes,53.469592971453245,-113.44435531960228,"(53.469592971453245, -113.44435531960228)",1,POINT (-113.44435531960228 53.469592971453245)
2020,May,5,05/31/2020 12:00:00 AM,Brander Gardens,5080,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.4952094952786,-113.57942476380458,"(53.4952094952786, -113.57942476380458)",1,POINT (-113.57942476380458 53.4952094952786)
2020,June,6,06/08/2020 12:00:00 AM,Dunluce,3180,Dog,HOUND,Female,Yes,53.621472989031105,-113.53018332469873,"(53.621472989031105, -113.53018332469873)",1,POINT (-113.53018332469873 53.621472989031105)
2019,May,5,05/30/2019 12:00:00 AM,Casselman,2130,Dog,AMERICAN STAFFORDSHIRE TERRIER,Female,Yes,53.611348529466824,-113.42413210029929,"(53.611348529466824, -113.42413210029929)",1,POINT (-113.42413210029929 53.611348529466824)
2020,October,10,10/31/2020 12:00:00 AM,Hazeldean,6290,Dog,LABRADOR RETRIEVER,Male,Yes,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2020,January,1,01/07/2020 12:00:00 AM,Avonmore,6020,Dog,PEMBROKE WELSH CORGI,Male,Yes,53.50777958168241,-113.45163097839595,"(53.50777958168241, -113.45163097839595)",1,POINT (-113.45163097839595 53.50777958168241)
2020,April,4,04/01/2020 12:00:00 AM,Alberta Avenue,1010,Dog,GERMAN SHEPHERD,Male,Yes,53.568485381482176,-113.48511916925099,"(53.568485381482176, -113.48511916925099)",1,POINT (-113.48511916925099 53.568485381482176)
2019,December,12,12/04/2019 12:00:00 AM,Granville,4551,Dog,LABRADOR RETRIEVER,Male,Yes,53.50487164815716,-113.68279691128183,"(53.50487164815716, -113.68279691128183)",1,POINT (-113.68279691128183 53.50487164815716)
2020,March,3,03/18/2020 12:00:00 AM,Donsdale,4120,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.485630174260024,-113.63546017643928,"(53.485630174260024, -113.63546017643928)",1,POINT (-113.63546017643928 53.485630174260024)
2019,February,2,02/19/2019 12:00:00 AM,Inglewood,3240,Cat,MAINE COON,Male,Yes,53.56460646698089,-113.5408521708131,"(53.56460646698089, -113.5408521708131)",1,POINT (-113.5408521708131 53.56460646698089)
2020,March,3,03/26/2020 12:00:00 AM,Wild Rose,6790,Dog,YORKSHIRE TERRIER,Female,Yes,53.47056409015751,-113.3811672388747,"(53.47056409015751, -113.3811672388747)",1,POINT (-113.3811672388747 53.47056409015751)
2020,April,4,04/25/2020 12:00:00 AM,Brintnell,2110,Dog,LABRADOR RETRIEVER,Male,Yes,53.62139439686521,-113.40711431814822,"(53.62139439686521, -113.40711431814822)",1,POINT (-113.40711431814822 53.62139439686521)
2020,September,9,09/14/2020 12:00:00 AM,Pleasantview,5320,Dog,TERRIER,Male,Yes,53.49317552741458,-113.50713136285961,"(53.49317552741458, -113.50713136285961)",1,POINT (-113.50713136285961 53.49317552741458)
2020,May,5,05/19/2020 12:00:00 AM,Kernohan,2390,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.58939978192427,-113.38016431101529,"(53.58939978192427, -113.38016431101529)",1,POINT (-113.38016431101529 53.58939978192427)
2020,June,6,06/14/2020 12:00:00 AM,Ottewell,6550,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.53128518402029,-113.43074600681692,"(53.53128518402029, -113.43074600681692)",1,POINT (-113.43074600681692 53.53128518402029)
2020,February,2,02/08/2020 12:00:00 AM,Queen Mary Park,1180,Dog,YORKSHIRE TERRIER,Male,Yes,53.55332064211105,-113.51965422624392,"(53.55332064211105, -113.51965422624392)",1,POINT (-113.51965422624392 53.55332064211105)
2020,June,6,06/13/2020 12:00:00 AM,Suder Greens,4730,Cat,TURKISH ANGORA,Female,Yes,53.524600328135506,-113.6772763698938,"(53.524600328135506, -113.6772763698938)",1,POINT (-113.6772763698938 53.524600328135506)
2019,July,7,07/05/2019 12:00:00 AM,Lorelei,3280,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.62459274085614,-113.50446576582988,"(53.62459274085614, -113.50446576582988)",1,POINT (-113.50446576582988 53.62459274085614)
2020,October,10,10/15/2020 12:00:00 AM,Steinhauer,5470,Dog,UNKNOWN,Female,Yes,53.46452881937576,-113.5059380229066,"(53.46452881937576, -113.5059380229066)",1,POINT (-113.5059380229066 53.46452881937576)
2020,January,1,01/30/2020 12:00:00 AM,Ormsby Place,4380,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2020,November,11,11/20/2020 12:00:00 AM,Starling,4474,Dog,AMERICAN STAFFORDSHIRE TERRIER,Female,Yes,53.59226416926933,-113.65784285169059,"(53.59226416926933, -113.65784285169059)",1,POINT (-113.65784285169059 53.59226416926933)
2020,August,8,08/30/2020 12:00:00 AM,York,2720,Dog,CHIHUAHUA (SHORT HAIR),Male,Yes,53.602843422226414,-113.43021231041563,"(53.602843422226414, -113.43021231041563)",1,POINT (-113.43021231041563 53.602843422226414)
2020,July,7,07/21/2020 12:00:00 AM,Boyle Street,1020,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.547631045669235,-113.47926288099585,"(53.547631045669235, -113.47926288099585)",1,POINT (-113.47926288099585 53.547631045669235)
2020,January,1,01/09/2020 12:00:00 AM,Meadowlark Park,4310,Dog,GERMAN SHEPHERD,Male,Yes,53.52553194472455,-113.5965541546899,"(53.52553194472455, -113.5965541546899)",1,POINT (-113.5965541546899 53.52553194472455)
2020,November,11,11/17/2020 12:00:00 AM,Casselman,2130,Dog,GOLDEN RETRIEVER,Male,Yes,53.611348529466824,-113.42413210029929,"(53.611348529466824, -113.42413210029929)",1,POINT (-113.42413210029929 53.611348529466824)
2020,July,7,07/22/2020 12:00:00 AM,Steinhauer,5470,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.46452881937576,-113.5059380229066,"(53.46452881937576, -113.5059380229066)",1,POINT (-113.5059380229066 53.46452881937576)
2020,July,7,07/26/2020 12:00:00 AM,Granville,4551,Dog,SHIH TZU,Female,Yes,53.50487164815716,-113.68279691128183,"(53.50487164815716, -113.68279691128183)",1,POINT (-113.68279691128183 53.50487164815716)
2020,August,8,08/18/2020 12:00:00 AM,Lauderdale,3260,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.58844884918568,-113.5042561895271,"(53.58844884918568, -113.5042561895271)",1,POINT (-113.5042561895271 53.58844884918568)
2020,March,3,03/05/2020 12:00:00 AM,Queen Alexandra,5330,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.51221971864601,-113.50481243704536,"(53.51221971864601, -113.50481243704536)",1,POINT (-113.50481243704536 53.51221971864601)
2020,March,3,03/01/2020 12:00:00 AM,Twin Brooks,5511,Dog,GERMAN SHORT HAIRED POINTER,Female,Yes,53.444688598308645,-113.53149747692723,"(53.444688598308645, -113.53149747692723)",1,POINT (-113.53149747692723 53.444688598308645)
2020,November,11,11/07/2020 12:00:00 AM,Crystallina Nera West,2463,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.64032041132357,-113.46038345742033,"(53.64032041132357, -113.46038345742033)",1,POINT (-113.46038345742033 53.64032041132357)
2020,October,10,10/23/2020 12:00:00 AM,Rutherford,5454,Dog,YORKSHIRE TERRIER,Male,Yes,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2020,November,11,11/11/2020 12:00:00 AM,Breckenridge Greens,4700,Dog,SCHNAUZER (MINIATURE),Female,Yes,53.51652572181481,-113.68435099600602,"(53.51652572181481, -113.68435099600602)",1,POINT (-113.68435099600602 53.51652572181481)
2019,May,5,05/06/2019 12:00:00 AM,Crestwood,3140,Dog,AUSTRALIAN CATTLE DOG,Female,Yes,53.53543354829023,-113.56903784940349,"(53.53543354829023, -113.56903784940349)",1,POINT (-113.56903784940349 53.53543354829023)
2020,November,11,11/23/2020 12:00:00 AM,Rhatigan Ridge,5350,Dog,GREATER SWISS MOUNTAIN DOG,Male,Yes,53.474506145469945,-113.5875691214093,"(53.474506145469945, -113.5875691214093)",1,POINT (-113.5875691214093 53.474506145469945)
2020,November,11,11/04/2020 12:00:00 AM,Queen Mary Park,1180,Dog,BULLDOG,Male,Yes,53.55332064211105,-113.51965422624392,"(53.55332064211105, -113.51965422624392)",1,POINT (-113.51965422624392 53.55332064211105)
2020,May,5,05/01/2020 12:00:00 AM,Baturyn,3030,Dog,WHIPPET,Female,Yes,53.630979825087536,-113.50433944738286,"(53.630979825087536, -113.50433944738286)",1,POINT (-113.50433944738286 53.630979825087536)
2020,June,6,06/18/2020 12:00:00 AM,Glengarry,2290,Dog,UNKNOWN,Female,No,53.59585546340982,-113.47961172100503,"(53.59585546340982, -113.47961172100503)",1,POINT (-113.47961172100503 53.59585546340982)
