Editing,Botanical Name,Common Name,DBH,Total Yearly Eco Benefits ($),Stormwater Benefits ($),Stormwater Gallons Saved,Greenhouse CO2 Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),Energy Benefits ($),kWh Saved,Therms Saved,Air Quality Benefits ($),Pollutants Saved (in lbs.),Property Benefits ($),Leaf Surface Area (in sq. ft.),Address,Street,Side,Site,Council District,Park Name,Latitude,Longitude,Site ID,Location
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,FOX ST,Front,1,FILLMORE,0,42.9026185473628,-78.8458207734555,7980,"(42.9026185473628, -78.8458207734555)"
Buffalo,CLADRASTIS KENTUKEA,"YELLOWWOOD, AMERICAN",3,59.32,0.58,71.96,0.01,1.68,1.76,6.79,7.96,4.03,0.13,0.02,51.82,86.12,420,CARLTON ST,Front,1,ELLICOTT,0,42.8984498280492,-78.8534354528649,5076,"(42.8984498280492, -78.8534354528649)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,FLEMING AL,Front,1,FILLMORE,0,42.8805703439378,-78.8357962544821,5443,"(42.8805703439378, -78.8357962544821)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",25,93.14,5.61,701.34,0.07,23.69,3.94,76.85,112.61,43.37,1.82,0.26,8.8,14.62,103,SEYMOUR ST,Front,1,FILLMORE,0,42.8771355232093,-78.8482389646332,6301,"(42.8771355232093, -78.8482389646332)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,MICHIGAN AV,Side,1,ELLICOTT,0,42.9066576410033,-78.8621675302976,10652,"(42.9066576410033, -78.8621675302976)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",21,110.74,5.61,701.34,0.08,23.69,11.81,76.85,112.61,43.37,1.82,0.26,26.38,43.84,74,PARADE AVE WEST,Front,1,ELLICOTT,0,42.9062040628115,-78.8449401701825,9258,"(42.9062040628115, -78.8449401701825)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,DOAT ST,Side,1,FILLMORE,0,42.9095783542877,-78.8158495833685,16742,"(42.9095783542877, -78.8158495833685)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",14,111.33,3.34,417.73,0.1,18.39,17.39,55.49,87.39,30.72,1.28,0.19,51.11,84.95,123,ASHLEY ST,Front,1,FILLMORE,0,42.8937250732619,-78.8245625741185,3434,"(42.8937250732619, -78.8245625741185)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,PERSON ST,Front,1,FILLMORE,0,42.8930024835808,-78.8246875718579,18612,"(42.8930024835808, -78.8246875718579)"
Buffalo,AESCULUS HIPPOCASTANUM,"HORSECHESTNUT, COMMON",24,153.04,5.92,740.47,0.17,20.27,32.51,66.53,96.36,37.66,1.57,0.22,78.84,131.03,767,GENESEE ST,Side,1,ELLICOTT,0,42.8980742933025,-78.8483738306097,8060,"(42.8980742933025, -78.8483738306097)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,PEARL ST NORTH,Front,1,FILLMORE,0,42.8990695811581,-78.871261668661,18049,"(42.8990695811581, -78.871261668661)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,TOWNSEND ST,Front,1,FILLMORE,0,42.8902510172081,-78.8410711701188,3941,"(42.8902510172081, -78.8410711701188)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",16,99.78,3.88,484.4,0.09,19.94,11.76,59.15,94.79,32.58,1.32,0.19,35.35,58.75,69,BROWNELL ST,Front,1,FILLMORE,0,42.8948630157265,-78.8200005882779,5175,"(42.8948630157265, -78.8200005882779)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,GUILFORD ST,Front,1,FILLMORE,0,42.8952475109517,-78.8433959612014,2702,"(42.8952475109517, -78.8433959612014)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,STANTON ST,Front,1,FILLMORE,0,42.8907491646365,-78.8459929341935,8338,"(42.8907491646365, -78.8459929341935)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,DIVISION ST SOUTH,Front,1,ELLICOTT,0,42.8794764477818,-78.8573282516807,896,"(42.8794764477818, -78.8573282516807)"
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",52,205.1,19.89,2486.08,0.2,50.03,27.91,139.13,237.8,75.15,4.36,0.6,41.52,69.01,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8459530857045,-78.8027916040669,97974,"(42.8459530857045, -78.8027916040669)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,WYOMING AV,Side,1,MASTEN,0,42.9272351826294,-78.8238013727529,24589,"(42.9272351826294, -78.8238013727529)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,DIVISION ST SOUTH,Front,1,ELLICOTT,0,42.8814018343577,-78.8683420224403,13117,"(42.8814018343577, -78.8683420224403)"
Buffalo,ULMUS JAPONICA X WILSONIANA 'MORTON',"ELM, ACCOLADE",2,62.17,1.07,133.51,0.1,18.84,13.02,4.97,6.6,2.88,0.7,0.12,55.32,91.95,56,ELM ST,Rear,1,ELLICOTT,0,42.8835176876,-78.871172202,20086,"(42.8835176876, -78.871172202)"
Buffalo,ZELKOVA SERRATA 'VILLAGE GREEN',"ZELKOVA, VILLAGE GREEN",3,79.58,0.57,70.75,0.02,5.79,1.41,22.58,27.53,13.29,0.27,0.05,56.15,93.31,1235,MAIN ST,Front,1,ELLICOTT,0,42.9073947716647,-78.8671683844057,14542,"(42.9073947716647, -78.8671683844057)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,DEERFIELD AV,Front,1,MASTEN,0,42.9267403701368,-78.8266702767307,24625,"(42.9267403701368, -78.8266702767307)"
Buffalo,ACER PLATANOIDES 'CRIMSON KING',"MAPLE, CRIMSON KING",17,137.88,4.48,559.81,0.14,21.82,24.3,66.65,103.7,37.02,1.6,0.23,65.02,108.07,536,MOSELLE ST,Front,1,MASTEN,0,42.9182610033457,-78.8244641320497,22219,"(42.9182610033457, -78.8244641320497)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,JOHNSON ST,Front,1,ELLICOTT,0,42.8962235808234,-78.8483593737153,8129,"(42.8962235808234, -78.8483593737153)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,FOX ST,Front,1,ELLICOTT,0,42.894123734617,-78.8458691779353,9823,"(42.894123734617, -78.8458691779353)"
Buffalo,MALUS 'PRARIEFIRE',"CRABAPPLE, PRARIEFIRE",2,13.38,0.17,21.55,0,0.93,0.7,4.05,4.43,2.43,0.08,0.01,9.08,15.09,372,WALNUT ST,Front,1,ELLICOTT,0,42.8915343601271,-78.8626019014681,12554,"(42.8915343601271, -78.8626019014681)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,HERMAN ST,Front,1,FILLMORE,0,42.89728155986,-78.8445357789646,7659,"(42.89728155986, -78.8445357789646)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,SHEPARD ST,Front,1,FILLMORE,0,42.8986616855938,-78.8159289214673,328,"(42.8986616855938, -78.8159289214673)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,WINSLOW AV,Front,1,MASTEN,0,42.9131089538208,-78.8455675846146,22356,"(42.9131089538208, -78.8455675846146)"
Buffalo,AESCULUS HIPPOCASTANUM,"HORSECHESTNUT, COMMON",27,172.31,6.96,870.56,0.2,22.41,38.92,72.69,106.5,41.03,1.75,0.25,90.7,150.75,219,JOHNSON ST,Front,1,ELLICOTT,0,42.8972205907039,-78.8482316226551,8710,"(42.8972205907039, -78.8482316226551)"
Buffalo,ACER SACCHARINUM,"MAPLE, SILVER",9,88.66,2.83,354.07,0.06,11.24,7.51,39.86,53.44,22.99,0.85,0.12,45.07,74.91,1236,MONSIGNOR VALENTE DR.,Side,1,FILLMORE,0,42.884951357916,-78.8251230610979,6680,"(42.884951357916, -78.8251230610979)"
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",18,220.32,16.59,2073.85,1.71,333.01,271.33,85.94,135.12,47.6,12.72,2.1,103.36,171.79,50,GATES CIR,Median,1,ELLICOTT,0,42.9208183717434,-78.8673564525103,55343,"(42.9208183717434, -78.8673564525103)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",13,101.41,8.03,1003.14,0.99,206.71,140.36,45.9,72.39,25.4,7.42,1.26,39.07,64.94,78,CORNWALL AV,Front,1,MASTEN,0,42.9176462848124,-78.8215911829368,22209,"(42.9176462848124, -78.8215911829368)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,DIVISION ST SOUTH,Front,1,ELLICOTT,0,42.8800058984782,-78.8603708805328,13195,"(42.8800058984782, -78.8603708805328)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,BOX AV,Front,1,FILLMORE,0,42.9111515943152,-78.8260533663928,1756,"(42.9111515943152, -78.8260533663928)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,HOWARD ST,Front,1,ELLICOTT,0,42.8833853394264,-78.847304454932,4917,"(42.8833853394264, -78.847304454932)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ROTHER AV,Front,1,FILLMORE,0,42.895117331014,-78.831742570323,1462,"(42.895117331014, -78.831742570323)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,HERMAN ST,Front,1,FILLMORE,0,42.8979164148767,-78.844539857243,7334,"(42.8979164148767, -78.844539857243)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",23,101.94,5.61,701.34,0.08,23.69,7.88,76.85,112.61,43.37,1.82,0.26,17.59,29.23,115,SEYMOUR ST,Front,1,FILLMORE,0,42.877016760482,-78.8479068813599,6311,"(42.877016760482, -78.8479068813599)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,MAY ST,Front,1,FILLMORE,0,42.9072256208129,-78.8171289626232,1199,"(42.9072256208129, -78.8171289626232)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,LEMON ST,Front,1,ELLICOTT,0,42.8979147883286,-78.8597915476617,14862,"(42.8979147883286, -78.8597915476617)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,ROTHER AV,Front,1,FILLMORE,0,42.8989889849638,-78.8317231237388,17397,"(42.8989889849638, -78.8317231237388)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,SHERMAN ST,Front,1,ELLICOTT,0,42.8965762196808,-78.8470010423216,8118,"(42.8965762196808, -78.8470010423216)"
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,PARADE AVE NORTH,In_Lot,1,MASTEN,MLK JR.,42.9044922432286,-78.8364445698448,102319,"(42.9044922432286, -78.8364445698448)"
Olmsted,ACER RUBRUM,"MAPLE, RED",9,88.48,2.65,331.69,0.04,9.15,5.83,33.94,43.49,19.78,0.7,0.1,51.14,85,414,PARKSIDE AV,In_Lot,1,DELAWARE,DELAWARE,42.9312791088664,-78.8564115341347,64390,"(42.9312791088664, -78.8564115341347)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,BROADWAY ST,Side,1,FILLMORE,0,42.8913549243331,-78.8449231169858,8304,"(42.8913549243331, -78.8449231169858)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,TOWNSEND ST,Front,1,FILLMORE,0,42.8903323003134,-78.8410729089916,3940,"(42.8903323003134, -78.8410729089916)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,NORTHAMPTON ST,Front,1,MASTEN,0,42.9071628832299,-78.8349132703795,23159,"(42.9071628832299, -78.8349132703795)"
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",7,44.63,1.72,214.93,0.02,4.79,2.06,15.67,22.77,8.87,0.54,0.07,26.67,44.33,2182,DELAWARE AV,In_Lot,1,DELAWARE,DELAWARE,42.9330522396869,-78.8648943308526,96826,"(42.9330522396869, -78.8648943308526)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,GRIMES ST,Front,1,FILLMORE,0,42.8920579228986,-78.8266229781018,4666,"(42.8920579228986, -78.8266229781018)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,NORTHAMPTON ST,Front,1,ELLICOTT,0,42.9076531076509,-78.8643598182907,11524,"(42.9076531076509, -78.8643598182907)"
Olmsted,PINUS STROBUS,"PINE, WHITE",5,36.39,1.07,133.94,0.01,2.67,1.25,8.84,12.68,5.02,0.3,0.04,26.17,43.5,2182,DELAWARE AV,In_Lot,1,DELAWARE,DELAWARE,42.9311419357624,-78.8662398302785,96708,"(42.9311419357624, -78.8662398302785)"
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",14,179.28,11.53,1441.34,1.33,262.55,187.58,65.74,106.53,36.09,9.26,1.58,91.42,151.94,14,LINCOLN PKWY,Median,1,DELAWARE,0,42.9269626658401,-78.8739284133526,55008,"(42.9269626658401, -78.8739284133526)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",16,99.78,3.88,484.4,0.09,19.94,11.76,59.15,94.79,32.58,1.32,0.19,35.35,58.75,35,LINDEN PK,Front,1,ELLICOTT,0,42.904699661643,-78.8458706609499,9251,"(42.904699661643, -78.8458706609499)"
Olmsted,QUERCUS PALUSTRIS,"OAK, PIN",32,257.65,14.69,1836.81,0.33,46.35,63.2,125.36,220.28,67.12,4.05,0.56,113.21,188.15,175,PARADE AVE NORTH,In_Lot,1,MASTEN,MLK JR.,42.9059177314398,-78.8404260865537,102346,"(42.9059177314398, -78.8404260865537)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,GUILFORD ST,Front,1,FILLMORE,0,42.9026308095312,-78.843604743526,7192,"(42.9026308095312, -78.843604743526)"
Buffalo,PRUNUS SPP,"CHERRY, SPECIES",4,22.36,0.48,59.78,0.02,2.79,2.16,11.29,13.25,6.7,0.22,0.03,10.36,17.22,108,DELAWARE AV,Front,1,ELLICOTT,0,42.8871020768199,-78.8780302866952,18530,"(42.8871020768199, -78.8780302866952)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,ORANGE ST,Front,1,ELLICOTT,0,42.9012252928342,-78.8576918585403,11274,"(42.9012252928342, -78.8576918585403)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",7,62.34,1.23,153.98,0.03,5.06,5.67,17.68,24.07,10.16,0.37,0.05,43.02,71.51,211,EAGLE ST,Front,1,ELLICOTT,0,42.8828657934106,-78.8669220604682,13043,"(42.8828657934106, -78.8669220604682)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,GRAPE ST,Front,1,ELLICOTT,0,42.8989764067785,-78.8563742438257,11788,"(42.8989764067785, -78.8563742438257)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,SHEPARD ST,Front,1,FILLMORE,0,42.9003941898684,-78.8158850490734,199,"(42.9003941898684, -78.8158850490734)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,DODGE ST,Front,1,ELLICOTT,0,42.9057146299194,-78.8618054231969,10741,"(42.9057146299194, -78.8618054231969)"
Olmsted,POPULUS DELTOIDES,"COTTONWOOD, EASTERN",43,157.04,17.4,2174.42,0.14,48.84,0,135.47,232.11,73.12,4.03,0.56,0.01,0.01,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8494608693282,-78.8031743384749,97775,"(42.8494608693282, -78.8031743384749)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",18,104.16,4.57,571.18,0.09,21.44,11.78,66.23,101.92,36.9,1.52,0.22,31.76,52.79,903,ELLICOTT ST,Front,1,ELLICOTT,0,42.902737205088,-78.8663802381693,17938,"(42.902737205088, -78.8663802381693)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,MILBURN ST,Front,1,FILLMORE,0,42.8925322309616,-78.8259955791233,2126,"(42.8925322309616, -78.8259955791233)"
Buffalo,ACER SACCHARINUM,"MAPLE, SILVER",26,168.48,10.23,1279.02,0.17,32.78,23.79,101.95,155.82,56.9,2.69,0.38,53.43,88.8,88,BARTHEL ST,Front,1,FILLMORE,0,42.9061232518609,-78.8273282142927,3119,"(42.9061232518609, -78.8273282142927)"
Buffalo,MALUS SPP,CRABAPPLE,8,43.72,1.2,150.31,0.03,5.89,4.11,23.71,28.02,14.05,0.49,0.07,18.29,30.4,290,WALNUT ST,Front,1,ELLICOTT,0,42.889396669589,-78.8616188794688,12890,"(42.889396669589, -78.8616188794688)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,BEST ST,Front,1,ELLICOTT,0,42.9040747472548,-78.866589089068,13740,"(42.9040747472548, -78.866589089068)"
Buffalo,PLATANUS OCCIDENTALIS,"SYCAMORE, AMERICAN",28,211.82,11.05,1380.75,0.2,38.79,25.6,114.78,184.35,63.18,3.14,0.44,82.66,137.38,338,MOSELLE ST,Front,1,FILLMORE,0,42.9131799830828,-78.8243299988205,23400,"(42.9131799830828, -78.8243299988205)"
Buffalo,PICEA PUNGENS,"SPRUCE, COLORADO BLUE",9,52.86,2.37,295.92,0.03,6.91,2.87,22.51,32.87,12.72,0.78,0.11,27.17,45.15,25,SWEET AV,Side,1,FILLMORE,0,42.8901153633187,-78.8334171069886,1102,"(42.8901153633187, -78.8334171069886)"
Buffalo,AESCULUS HIPPOCASTANUM,"HORSECHESTNUT, COMMON",15,96.05,3.06,382.54,0.1,15.54,14.19,47.18,73.88,26.16,1.05,0.15,44.67,74.24,1,MILBURN ST,Front,1,FILLMORE,0,42.8907239733436,-78.8258522858468,1531,"(42.8907239733436, -78.8258522858468)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,FRENCH ST,Front,1,MASTEN,0,42.9103558638238,-78.833119261723,22483,"(42.9103558638238, -78.833119261723)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",12,95.74,7.2,899.89,0.89,179.83,130.83,41.05,62.98,22.89,6.55,1.11,40.04,66.55,2326,FILLMORE AVE NORTH,Front,1,MASTEN,0,42.9370476503699,-78.8393641471981,132902,"(42.9370476503699, -78.8393641471981)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,NORTHAMPTON ST,Side,1,ELLICOTT,0,42.9075829494471,-78.8490705778499,10232,"(42.9075829494471, -78.8490705778499)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,PRATT ST,Front,1,ELLICOTT,0,42.8893427433149,-78.8586252511232,12886,"(42.8893427433149, -78.8586252511232)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,HICKORY ST,Side,1,ELLICOTT,0,42.880696618735,-78.859256528468,10546,"(42.880696618735, -78.859256528468)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",13,102.07,3.01,376.46,0.09,16.44,15.54,50.83,78.16,28.33,1.16,0.17,46.97,78.06,175,LAFAYETTE AV,Front,1,NIAGARA,0,42.9200214295537,-78.8918070214558,39891,"(42.9200214295537, -78.8918070214558)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,LAUREL ST,Front,1,ELLICOTT,0,42.9101670297538,-78.8557666606185,13957,"(42.9101670297538, -78.8557666606185)"
Buffalo,MALUS 'PRARIEFIRE',"CRABAPPLE, PRARIEFIRE",2,13.38,0.17,21.55,0,0.93,0.7,4.05,4.43,2.43,0.08,0.01,9.08,15.09,308,WALNUT ST,Front,1,ELLICOTT,0,42.8899609518977,-78.8618255015281,12874,"(42.8899609518977, -78.8618255015281)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,LEMON ST,Front,1,ELLICOTT,0,42.8952248524274,-78.8606498459607,14992,"(42.8952248524274, -78.8606498459607)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,FRANKLIN ST,Front,1,FILLMORE,0,42.8983556274898,-78.8725669099691,18915,"(42.8983556274898, -78.8725669099691)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,DAVIS ST,Front,1,ELLICOTT,0,42.8940913644215,-78.8544601875655,12383,"(42.8940913644215, -78.8544601875655)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,ROHR ST,Front,1,FILLMORE,0,42.9068811509423,-78.8312047154662,18195,"(42.9068811509423, -78.8312047154662)"
Buffalo,MALUS SPP,CRABAPPLE,4,23.71,0.45,56.84,0.01,2.6,1.78,10.54,12.34,6.26,0.21,0.03,12.49,20.75,285,MOSELLE ST,Front,1,FILLMORE,0,42.9112729225874,-78.8242003167703,23536,"(42.9112729225874, -78.8242003167703)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,CARL ST,Front,1,MASTEN,0,42.9209783657299,-78.8279043736734,18930,"(42.9209783657299, -78.8279043736734)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SCHMARBECK AV,Front,1,FILLMORE,0,42.8957972049259,-78.8262719475107,1049,"(42.8957972049259, -78.8262719475107)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",15,120.59,3.67,459,0.11,20.33,19.24,60.16,96.61,33.11,1.4,0.2,55.25,91.83,517,ELLICOTT ST,Front,1,ELLICOTT,0,42.8925208245997,-78.8696967585165,14312,"(42.8925208245997, -78.8696967585165)"
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",41,365.72,16.89,2111.34,0.5,45.63,117,129.28,216.87,70.24,3.95,0.55,215.11,357.5,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8488690213679,-78.8041595844479,97767,"(42.8488690213679, -78.8041595844479)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,WOLTZ AV,Front,1,FILLMORE,0,42.9010047888927,-78.8354508692563,16911,"(42.9010047888927, -78.8354508692563)"
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",20,97.48,6.87,858.34,0.09,21.9,6.04,66.23,104.11,36.68,2.48,0.34,21.82,36.27,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8483801685403,-78.8037758920738,97741,"(42.8483801685403, -78.8037758920738)"
Buffalo,STUMP,STUMP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,988,FILLMORE AV,Front,1,FILLMORE,0,42.9003239818609,-78.839460219838,3597,"(42.9003239818609, -78.839460219838)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,SWEENEY ST,Front,1,FILLMORE,0,42.9032098475255,-78.8416000900448,9662,"(42.9032098475255, -78.8416000900448)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",12,92.81,2.68,335.2,0.08,14.5,13.69,46.18,68.93,25.94,1.04,0.15,42.83,71.18,100,HUDSON ST,Front,1,ELLICOTT,0,42.8968923956463,-78.887155929366,3648,"(42.8968923956463, -78.887155929366)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,NORTHAMPTON ST,Front,1,ELLICOTT,0,42.9073983570025,-78.8529134658562,10259,"(42.9073983570025, -78.8529134658562)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,WALDEN AV,Front,1,FILLMORE,0,42.9035010460666,-78.8310437428682,124,"(42.9035010460666, -78.8310437428682)"
Buffalo,PICEA GLAUCA,"SPRUCE, WHITE",4,32.86,0.77,96.22,0.01,1.81,0.9,6.08,8.61,3.46,0.2,0.03,25.8,42.89,24,ALWIN PL,Front,1,ELLICOTT,0,42.9013189548684,-78.8492494162955,9751,"(42.9013189548684, -78.8492494162955)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,DIVISION ST SOUTH,Front,1,FILLMORE,0,42.8781190930183,-78.8495452465361,6207,"(42.8781190930183, -78.8495452465361)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,HIGH ST,Side,1,ELLICOTT,0,42.9004369489797,-78.855750410409,8647,"(42.9004369489797, -78.855750410409)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,FOX ST,Front,1,ELLICOTT,0,42.8940469149123,-78.8458655866949,9825,"(42.8940469149123, -78.8458655866949)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,FOX ST,Front,1,ELLICOTT,0,42.9008056826407,-78.8459045238326,8009,"(42.9008056826407, -78.8459045238326)"
Buffalo,ULMUS SPP,"ELM, SPECIES",21,223.18,8.27,1034.18,0.17,31.92,28.77,100.01,151.71,55.93,2.41,0.34,112.32,186.67,1015,DELAWARE AV,Side,1,ELLICOTT,0,42.9113213277043,-78.869105565536,18719,"(42.9113213277043, -78.869105565536)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,CARLTON ST,Side,1,ELLICOTT,0,42.8976870468935,-78.8586987548282,14124,"(42.8976870468935, -78.8586987548282)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,NORTH ST EAST,Front,1,ELLICOTT,0,42.9020258022595,-78.8544122034116,14071,"(42.9020258022595, -78.8544122034116)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,PROSPECT AV,Front,1,ELLICOTT,0,42.8942673367814,-78.8839821716357,16274,"(42.8942673367814, -78.8839821716357)"
Buffalo,TILIA X EUROPAEA,"LINDEN, EUROPEAN",11,121.59,6.35,793.81,0.78,138.53,126.53,38.31,56.21,21.62,5.27,0.88,70.88,117.8,788,FILLMORE AV,Front,1,FILLMORE,0,42.8947873455758,-78.8393902948905,3395,"(42.8947873455758, -78.8393902948905)"
Buffalo,ZELKOVA SERRATA 'VILLAGE GREEN',"ZELKOVA, VILLAGE GREEN",3,79.58,0.57,70.75,0.02,5.79,1.41,22.58,27.53,13.29,0.27,0.05,56.15,93.31,100,HIGH ST,Side,1,ELLICOTT,0,42.9008718152794,-78.8628799750214,12102,"(42.9008718152794, -78.8628799750214)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,NEVADA AV,Front,1,FILLMORE,0,42.9134115280366,-78.8213640999011,23382,"(42.9134115280366, -78.8213640999011)"
