CRASH_ID,CRASH_DATE,CRASH_TIME,SUBURB_LOCATION,LONGITUDE,LATITUDE,INTERSECTION,MIDBLOCK,CRASH_DIRECTION,CRASH_SEVERITY,LIGHTING_CONDITION,ROAD_CONDITION,WEATHER_CONDITION,Location
1238200,11/12/2020,07:50,RURAL - CANBERRA CENTRAL,149.08727330239964,-35.268365323808545,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.268365323808545, 149.08727330239964)"
1232048,12/08/2020,17:50,YARRALUMLA,149.12613853840287,-35.296191984816055,YES,NO,North bound,Property Damage Only,Dark - poor street lighting,Wet surface,Light rain,"(-35.296191984816055, 149.12613853840287)"
1231994,20/08/2020,12:38,KALEEN,149.12002812610982,-35.22466449491523,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22466449491523, 149.12002812610982)"
1213314,12/08/2019,07:35,GIRALANG,149.08713255859558,-35.213018643296266,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.213018643296266, 149.08713255859558)"
1213319,12/08/2019,08:45,CAMPBELL,149.14417879273915,-35.27666091987788,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27666091987788, 149.14417879273915)"
1217614,16/08/2019,08:55,GARRAN,149.102707055518,-35.33951757268809,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.33951757268809, 149.102707055518)"
1217639,29/10/2019,18:30,PIALLIGO,149.17427723145565,-35.301588454121934,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.301588454121934, 149.17427723145565)"
1233091,07/09/2020,17:30,YARRALUMLA,149.1262482747491,-35.296056689822095,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.296056689822095, 149.1262482747491)"
1231763,30/06/2020,18:20,MACQUARIE,149.0756649805731,-35.250446115082035,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.250446115082035, 149.0756649805731)"
1233696,20/09/2020,08:30,CAMPBELL,149.16216495887772,-35.3031365323825,YES,NO,East bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.3031365323825, 149.16216495887772)"
1230170,19/07/2020,07:23,BELCONNEN,149.06314185148554,-35.23678015503154,NO,YES,South bound / Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23678015503154, 149.06314185148554)"
1227597,08/05/2020,11:00,FLYNN,149.0509865709263,-35.20392465937952,YES,NO,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.20392465937952, 149.0509865709263)"
1229898,30/06/2020,15:15,HARRISON,149.15674694359996,-35.19487442643076,YES,NO,North / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.19487442643076, 149.15674694359996)"
1132065,30/03/2016,08:40,BRADDON,149.1336935637254,-35.27643783070806,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27643783070806, 149.1336935637254)"
1234072,27/09/2020,15:50,FRASER,149.04359164147795,-35.19215633939453,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.19215633939453, 149.04359164147795)"
1222086,11/01/2020,13:12,TURNER,149.1236678147402,-35.26683126278135,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26683126278135, 149.1236678147402)"
1213418,20/08/2019,14:15,FYSHWICK,149.16919704216326,-35.323405635135195,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.323405635135195, 149.16919704216326)"
1217228,22/10/2019,08:34,RURAL - CANBERRA CENTRAL,149.0897898042923,-35.257160960083006,NO,YES,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.257160960083006, 149.0897898042923)"
1229282,23/06/2020,08:30,AINSLIE,149.15410179112936,-35.25114372257833,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25114372257833, 149.15410179112936)"
1223669,10/02/2020,08:00,ISABELLA PLAINS,149.0936855409941,-35.43239742199387,YES,NO,West bound,Property Damage Only,Daylight,Wet surface,Heavy rain,"(-35.43239742199387, 149.0936855409941)"
1215796,26/09/2019,17:25,BONNER,149.1348767676521,-35.15970425491928,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.15970425491928, 149.1348767676521)"
1215435,19/09/2019,16:25,KAMBAH,149.06157930342061,-35.38667765592527,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.38667765592527, 149.06157930342061)"
1218773,17/11/2019,17:30,TORRENS,149.09096437995632,-35.36558122388727,NO,YES,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.36558122388727, 149.09096437995632)"
1216224,27/09/2019,08:15,BRUCE,149.09766737983716,-35.236246103030204,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.236246103030204, 149.09766737983716)"
1040386,17/01/2012,14:00,MONASH,149.09825978430834,-35.41638816593103,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41638816593103, 149.09825978430834)"
1216760,08/10/2019,07:40,RURAL - JERRABOMBERRA,149.2005317626504,-35.344134040008505,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.344134040008505, 149.2005317626504)"
1223970,14/02/2020,08:50,GRIFFITH,149.13383693779437,-35.319842239502286,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.319842239502286, 149.13383693779437)"
1225994,25/03/2020,18:30,LYNEHAM,149.13425096151374,-35.24572221523703,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24572221523703, 149.13425096151374)"
1214894,28/07/2018,12:30,MITCHELL,149.1427686421522,-35.220874274488466,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.220874274488466, 149.1427686421522)"
1234191,29/09/2020,16:30,"O""MALLEY",149.10406083219942,-35.34971868068777,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34971868068777, 149.10406083219942)"
1228874,19/05/2020,13:07,HIGGINS,149.0324714101793,-35.23646546316571,NO,YES,North / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.23646546316571, 149.0324714101793)"
1233681,12/09/2020,18:55,GUNGAHLIN,149.14253705732847,-35.17985765435291,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.17985765435291, 149.14253705732847)"
1229959,11/07/2020,17:20,GILMORE,149.1452070038891,-35.405097034080924,YES,NO,North bound,Property Damage Only,Semi-darkness,Wet surface,Fine,"(-35.405097034080924, 149.1452070038891)"
1221763,06/01/2020,11:45,LYNEHAM,149.13438214726816,-35.24529848624076,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24529848624076, 149.13438214726816)"
1221292,06/01/2020,20:30,RUSSELL,149.15325984457735,-35.296955836241374,YES,NO,West bound,Property Damage Only,Semi-darkness,Wet surface,Light rain,"(-35.296955836241374, 149.15325984457735)"
1217216,16/10/2019,15:40,PHILLIP,149.0876661711432,-35.35680525482616,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35680525482616, 149.0876661711432)"
1233570,10/09/2020,15:04,FYSHWICK,149.17900043319213,-35.325924786763466,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.325924786763466, 149.17900043319213)"
1229070,13/06/2020,12:04,MONCRIEFF,149.11282171039352,-35.15435348713889,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.15435348713889, 149.11282171039352)"
1218762,11/11/2019,16:30,PARKES,149.14106487293657,-35.30156616370816,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30156616370816, 149.14106487293657)"
1224956,09/03/2020,15:50,BELCONNEN,149.0585715911557,-35.23600701636508,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23600701636508, 149.0585715911557)"
1227183,30/04/2020,11:10,DICKSON,149.1342439219339,-35.24829983340305,YES,NO,East / West bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.24829983340305, 149.1342439219339)"
1228489,03/06/2020,08:30,BELCONNEN,149.07344875285713,-35.24046129127096,NO,YES,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24046129127096, 149.07344875285713)"
1220397,04/12/2019,15:45,ACTON,149.12726175260494,-35.28993615188921,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28993615188921, 149.12726175260494)"
1232406,20/08/2020,15:30,GUNGAHLIN,149.12392947907327,-35.1870778795488,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.1870778795488, 149.12392947907327)"
1229428,20/06/2020,16:45,GOWRIE,149.10342824391776,-35.42071922414316,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Wet surface,Heavy rain,"(-35.42071922414316, 149.10342824391776)"
1229027,17/06/2020,18:10,AMAROO,149.1369331934389,-35.16939084928647,YES,NO,East / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.16939084928647, 149.1369331934389)"
1230163,12/07/2020,01:50,GUNGAHLIN,149.14455422139014,-35.18486651252742,YES,NO,North / East / South bound,Injury,Dark - good street lighting,Good dry surface,Fog,"(-35.18486651252742, 149.14455422139014)"
1221930,08/01/2020,14:25,MITCHELL,149.1415825314379,-35.220902613989644,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.220902613989644, 149.1415825314379)"
1233933,13/08/2020,08:44,MITCHELL,149.1227319917792,-35.22605895616029,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22605895616029, 149.1227319917792)"
1228652,05/06/2020,23:47,CHISHOLM,149.12462806854103,-35.42460326494396,YES,NO,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.42460326494396, 149.12462806854103)"
1216762,08/10/2019,09:45,DENMAN PROSPECT,149.02655335407226,-35.30219560120676,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30219560120676, 149.02655335407226)"
1228895,20/06/2020,13:45,CHISHOLM,149.13480227715925,-35.42489956093294,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42489956093294, 149.13480227715925)"
1220130,05/12/2019,20:30,LYONS,149.07276571593988,-35.336671095849006,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.336671095849006, 149.07276571593988)"
1223906,13/02/2020,07:35,MONCRIEFF,149.1147902950262,-35.166113477017745,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.166113477017745, 149.1147902950262)"
1217814,25/10/2019,15:25,FORREST,149.13310226644688,-35.313984863421595,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.313984863421595, 149.13310226644688)"
1218851,09/11/2019,15:30,RURAL - CANBERRA CENTRAL,149.08824270727402,-35.270789090859736,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.270789090859736, 149.08824270727402)"
1224945,02/03/2020,11:40,BONYTHON,149.07691910115213,-35.42426076960198,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42426076960198, 149.07691910115213)"
1237654,27/11/2020,16:15,REID,149.14162826493143,-35.28296355197538,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28296355197538, 149.14162826493143)"
1224274,26/02/2020,22:30,DEAKIN,149.11507625852963,-35.31061328032194,NO,YES,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.31061328032194, 149.11507625852963)"
1228147,29/05/2020,20:15,STIRLING,149.04626343311622,-35.34610018230355,YES,NO,North / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.34610018230355, 149.04626343311622)"
1222176,14/01/2020,16:50,REID,149.14104474922138,-35.289146835772314,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.289146835772314, 149.14104474922138)"
1218686,16/11/2019,15:00,HAWKER,149.0333074942279,-35.240620144769956,YES,NO,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.240620144769956, 149.0333074942279)"
1232055,13/08/2020,08:13,PARKES,149.12592440322567,-35.30018476866627,NO,YES,South bound,Property Damage Only,Daylight,Wet surface,Fine,"(-35.30018476866627, 149.12592440322567)"
1222453,29/01/2020,06:01,CASEY,149.09858053754598,-35.15725793502703,YES,NO,Unknown,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.15725793502703, 149.09858053754598)"
1220110,01/09/2019,15:40,CURTIN,149.08289752454752,-35.32689577392918,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32689577392918, 149.08289752454752)"
1230315,11/07/2020,17:00,HAWKER,149.03011058567583,-35.24023318937817,YES,NO,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.24023318937817, 149.03011058567583)"
1224187,20/10/2019,11:00,FARRER,149.09647244104264,-35.371922149973,YES,NO,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.371922149973, 149.09647244104264)"
1233812,15/09/2020,15:30,BELCONNEN,149.0801308457792,-35.231111416560246,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.231111416560246, 149.0801308457792)"
1224365,29/02/2020,16:20,MOLONGLO,149.03770815929303,-35.29068442031632,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29068442031632, 149.03770815929303)"
1232226,16/08/2020,14:30,ARANDA,149.07735201473156,-35.257682336647335,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.257682336647335, 149.07735201473156)"
1218767,11/11/2019,18:10,ACTON,149.12722955996887,-35.29047693935426,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29047693935426, 149.12722955996887)"
1222035,16/01/2020,16:35,CHIFLEY,149.0756936707408,-35.35301818660079,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Cloudy or Overcast,"(-35.35301818660079, 149.0756936707408)"
1232222,15/08/2020,17:26,FLOREY,149.03515998124323,-35.22773162487639,YES,NO,South bound,Property Damage Only,Semi-darkness,Wet surface,Cloudy or Overcast,"(-35.22773162487639, 149.03515998124323)"
1220041,04/12/2019,10:45,FYSHWICK,149.1688998820658,-35.323279852682084,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.323279852682084, 149.1688998820658)"
1217810,25/10/2019,10:00,CHIFLEY,149.08022788423824,-35.35518761264038,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35518761264038, 149.08022788423824)"
1233050,13/12/2019,11:00,FYSHWICK,149.16913204486934,-35.31272587893289,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31272587893289, 149.16913204486934)"
1226601,18/04/2020,12:30,YARRALUMLA,149.0982704528338,-35.30569695904565,YES,NO,North / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.30569695904565, 149.0982704528338)"
1228148,30/05/2020,13:40,KAMBAH,149.06342314616197,-35.39559013389055,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39559013389055, 149.06342314616197)"
1220046,05/12/2019,09:00,BELCONNEN,149.05828580350365,-35.23570971434936,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23570971434936, 149.05828580350365)"
1218868,14/11/2019,07:40,RURAL - BELCONNEN,149.0613416402277,-35.273309212300894,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.273309212300894, 149.0613416402277)"
1229444,23/06/2020,07:55,AMAROO,149.13215211470518,-35.165060643921095,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.165060643921095, 149.13215211470518)"
1229540,05/07/2020,17:40,WATSON,149.16633137593772,-35.23456323668025,NO,YES,South bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.23456323668025, 149.16633137593772)"
1228901,22/06/2020,15:30,RURAL - BELCONNEN,149.09471960983555,-35.2011257786069,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2011257786069, 149.09471960983555)"
1223992,24/02/2020,20:00,FADDEN,149.12477571536675,-35.412355253559674,NO,YES,East bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.412355253559674, 149.12477571536675)"
1225714,20/03/2020,10:15,DUNLOP,149.01677028729563,-35.19849690365937,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.19849690365937, 149.01677028729563)"
1226067,21/03/2020,12:15,BRUCE,149.0903005688694,-35.2403970798684,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2403970798684, 149.0903005688694)"
1211422,12/07/2019,16:45,WANNIASSA,149.12440663898437,-35.30749542682909,YES,NO,South bound,Property Damage Only,Semi-darkness,Wet surface,Light rain,"(-35.30749542682909, 149.12440663898437)"
1226072,21/03/2020,15:32,CASEY,149.09503457620679,-35.17693538319775,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.17693538319775, 149.09503457620679)"
1229848,03/07/2020,17:50,BELCONNEN,149.06308655820186,-35.23622139446785,YES,NO,South / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.23622139446785, 149.06308655820186)"
1217623,23/10/2019,09:30,WESTON,149.0581467078061,-35.33348748785922,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.33348748785922, 149.0581467078061)"
1224960,10/03/2020,14:10,ISABELLA PLAINS,149.0925302097148,-35.422547700036446,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.422547700036446, 149.0925302097148)"
1223556,05/02/2020,17:17,CITY,149.12723952242843,-35.28218533138443,NO,YES,North bound,Injury,Daylight,Good dry surface,Fog,"(-35.28218533138443, 149.12723952242843)"
1230161,11/07/2020,15:30,OAKS ESTATE,149.22612133601658,-35.34167553333496,NO,YES,East bound,Property Damage Only,Daylight,Wet surface,Cloudy or Overcast,"(-35.34167553333496, 149.22612133601658)"
1237176,27/11/2020,08:30,RURAL - BELCONNEN,149.08062226505723,-35.27808504928624,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27808504928624, 149.08062226505723)"
1215460,21/06/2019,15:35,WANNIASSA,149.0883311411575,-35.40700413339627,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.40700413339627, 149.0883311411575)"
1221757,02/01/2020,18:00,RED HILL,149.12668233699696,-35.32260722430141,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Smoke or dust,"(-35.32260722430141, 149.12668233699696)"
1206585,13/05/2019,06:30,KAMBAH,149.0822782004954,-35.38425157978193,NO,YES,West bound,Property Damage Only,Semi-darkness,Wet surface,Light rain,"(-35.38425157978193, 149.0822782004954)"
1229092,16/06/2020,18:05,MACARTHUR,149.1299928953082,-35.4116652155131,YES,NO,East / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.4116652155131, 149.1299928953082)"
1230940,27/07/2020,17:30,KINGSTON,149.1454495434922,-35.31358404821208,NO,YES,South bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.31358404821208, 149.1454495434922)"
1229538,04/07/2020,17:30,FRANKLIN,149.14623870380177,-35.18774870087111,NO,YES,North / East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.18774870087111, 149.14623870380177)"
1213318,12/08/2019,08:30,GRIFFITH,149.1496117749591,-35.323402922462776,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.323402922462776, 149.1496117749591)"
1218053,29/10/2019,15:30,GOWRIE,149.10727169959185,-35.403340246452316,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.403340246452316, 149.10727169959185)"
1224345,21/02/2020,12:00,MAWSON,149.09257994388742,-35.363822687213926,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.363822687213926, 149.09257994388742)"
1214876,05/09/2019,11:45,BELCONNEN,149.0716668411869,-35.22314888080801,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22314888080801, 149.0716668411869)"
1234795,06/10/2020,21:20,GORDON,149.08818572841207,-35.472505997778576,NO,YES,North / East bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.472505997778576, 149.08818572841207)"
1223861,13/02/2020,15:15,PARKES,149.1399909830847,-35.290067264481486,YES,NO,East / West bound,Property Damage Only,Daylight,Wet surface,Cloudy or Overcast,"(-35.290067264481486, 149.1399909830847)"
1219169,15/11/2019,20:20,KAMBAH,149.05618249038838,-35.37943387203879,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.37943387203879, 149.05618249038838)"
1232046,12/08/2020,13:15,CITY,149.13255861217868,-35.28175643397293,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28175643397293, 149.13255861217868)"
1233659,17/09/2020,17:25,RURAL - MAJURA,149.18913546737807,-35.21451436376621,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.21451436376621, 149.18913546737807)"
1229437,22/06/2020,11:26,LAWSON,149.12440663898437,-35.30749542682909,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1223091,28/01/2020,17:45,CALWELL,149.09417061740243,-35.44345522604226,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.44345522604226, 149.09417061740243)"
1220123,29/11/2019,15:10,LATHAM,149.0263165229068,-35.22081142867483,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22081142867483, 149.0263165229068)"
1216940,11/10/2019,18:40,BELCONNEN,149.0626046791649,-35.22162107246138,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22162107246138, 149.0626046791649)"
1229279,19/06/2020,16:30,GUNGAHLIN,149.13928919426394,-35.180771471241705,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.180771471241705, 149.13928919426394)"
1228883,18/06/2020,08:00,BARTON,149.13516847279377,-35.306268000827714,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.306268000827714, 149.13516847279377)"
1223967,14/02/2020,07:50,BONYTHON,149.07253770289302,-35.425254498866444,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.425254498866444, 149.07253770289302)"
1227608,13/05/2020,06:45,RURAL - TUGGERANONG,149.15103079446595,-35.39916917016796,NO,YES,North bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.39916917016796, 149.15103079446595)"
1217222,16/10/2019,19:30,BELCONNEN,149.06202072802063,-35.23578024476846,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Wet surface,Cloudy or Overcast,"(-35.23578024476846, 149.06202072802063)"
1221981,14/01/2020,14:16,FYSHWICK,149.16702716945127,-35.33292569502237,YES,NO,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.33292569502237, 149.16702716945127)"
1235316,16/10/2020,16:35,KINGSTON,149.12440663898437,-35.30749542682909,YES,NO,East bound,Property Damage Only,Semi-darkness,Wet surface,Cloudy or Overcast,"(-35.30749542682909, 149.12440663898437)"
1235427,22/10/2020,07:56,FORDE,149.14178682093961,-35.170764594003614,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.170764594003614, 149.14178682093961)"
1234985,09/10/2020,09:50,CITY,149.13417062024413,-35.286513437590244,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.286513437590244, 149.13417062024413)"
1224118,25/02/2020,07:25,PHILLIP,149.0908129186824,-35.34621348555973,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34621348555973, 149.0908129186824)"
1234796,07/10/2020,17:15,HUME,149.17013301688098,-35.379516201076065,NO,YES,South bound,Property Damage Only,Daylight,Wet surface,Heavy rain,"(-35.379516201076065, 149.17013301688098)"
1217418,26/02/2019,08:45,PHILLIP,149.09225813717214,-35.33958830485675,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.33958830485675, 149.09225813717214)"
1217006,15/10/2019,14:10,GUNGAHLIN,149.1418862266514,-35.184671180955526,YES,NO,South / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.184671180955526, 149.1418862266514)"
1224116,23/02/2020,09:30,EVATT,149.07128744697766,-35.21529000811658,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.21529000811658, 149.07128744697766)"
1226903,22/04/2020,16:10,RICHARDSON,149.10985555353068,-35.42752743193909,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42752743193909, 149.10985555353068)"
1235135,13/10/2020,06:00,LYNEHAM,149.1318121294792,-35.26043333551259,YES,NO,East bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.26043333551259, 149.1318121294792)"
1225985,20/03/2020,18:05,PARKES,149.14070648364893,-35.29068835826087,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29068835826087, 149.14070648364893)"
1235176,19/10/2020,17:45,SYMONSTON,149.17593520036192,-35.33808692733516,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.33808692733516, 149.17593520036192)"
1229353,19/06/2020,08:45,DOWNER,149.14352988510635,-35.236321117542765,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.236321117542765, 149.14352988510635)"
1222099,17/01/2020,17:20,FYSHWICK,149.16492498671028,-35.32637632785123,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32637632785123, 149.16492498671028)"
1227904,20/05/2020,18:00,SYMONSTON,149.1630453894664,-35.344286580749696,NO,YES,North bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.344286580749696, 149.1630453894664)"
1224104,17/02/2020,07:00,KINGSTON,149.14452718676657,-35.314342134825445,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.314342134825445, 149.14452718676657)"
1235188,14/10/2020,09:10,PHILLIP,149.08509753483702,-35.35108396560519,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35108396560519, 149.08509753483702)"
1220625,14/12/2019,10:05,DEAKIN,149.10004941740675,-35.313644700533175,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.313644700533175, 149.10004941740675)"
1232529,20/08/2020,08:32,WANNIASSA,149.10004234977634,-35.40571615218223,NO,YES,East / West bound,Property Damage Only,Daylight,Wet surface,Cloudy or Overcast,"(-35.40571615218223, 149.10004234977634)"
1219569,22/11/2019,11:05,BRADDON,149.13292824015954,-35.271833170374336,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Smoke or dust,"(-35.271833170374336, 149.13292824015954)"
1230218,08/07/2020,18:15,ISAACS,149.1167654654303,-35.382360247536745,NO,YES,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.382360247536745, 149.1167654654303)"
1217229,22/10/2019,09:44,MACARTHUR,149.12926333239625,-35.40965617017725,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.40965617017725, 149.12926333239625)"
1224185,09/06/2019,18:03,WESTON,149.05127571667927,-35.338996698813695,YES,NO,North / South bound,Injury,Dark - good street lighting,Good dry surface,Fine,"(-35.338996698813695, 149.05127571667927)"
