LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
540501,Niagara,"LEWISTON, CAMBRIA",TOWN LINE RD,UPPER MTN RD,RT 104 RIDGE RD,,2-WAY,2002,3700,,,"(43.1790640433203, -78.8853603601456)"
532067,Erie,Orchard Park,JEWETT-HOLMWOOD,RT 277 S BUFFALO ST,FREEMAN RD,,2-WAY,1980,4700,,,"(42.750926, -78.740422)"
534270,Erie,Tonawanda,EGGERT RD,NF BLVD,RT 324 SHERIDAN DR,,2-WAY,2015,8283,8022,260,"(42.9802785657594, -78.8243132829666)"
536286,Erie,Sardinia,S PROTECTION RD,DUTCHTOWN RD,VERMONT HILL RD,,2-WAY,2009,909,855,53,"(42.6059711824411, -78.4944015741348)"
534233,Erie,Amherst,DODGE RD,RT 270 CAMPBELL BLVD,RT 263 MILLERSPORT HWY,BETWEEN,2-WAY,1991,4000,,,"(43.0242246322394, -78.7642867863178)"
534224,Erie,Cheektowaga,DICK RD,GEORGE URBAN BLVD,DEPEW VILL LN,,2-WAY,1994,23500,,,"(42.9200249514054, -78.7385201454163)"
544249,Niagara,Lockport,W JACKSON ST,LOCKPORT CITY LN,Plank Rd,,2-WAY,2013,311,300,10,"(43.1843936845361, -78.7107753753662)"
540124,Niagara,Lewiston,SAUNDERS SETTLEMENT RD,WALMORE RD,START OLAP RT 429 WARD RD,,2-WAY,1999,11800,,,"(43.1433287683272, -78.9088672399521)"
546124,Niagara,Lockport,STONE RD,LEETE RD,OLD NIAGARA RD,BETWEEN,2-WAY,2011,3125,,,"(43.1943222008445, -78.7119743227959)"
530919,Erie,"TONAWANDA,AMHERST",NIAGARA FALLS BLVD,KENMORE AV,RT 324 SHERIDAN DR,,2-WAY,1986,14800,,,"(42.9700719367927, -78.8233610987663)"
534750,Erie,Buffalo,S OGDEN ST,DINGENS ST,RICHARD DR,,2-WAY,2017,6914,5948,965,"(42.8794725967507, -78.8012140989304)"
540099,Niagara,Lewiston,CENTER ST,RT 104 RIDGE RD,PORTAGE RD,,2-WAY,1976,13200,,,"(43.1725798341816, -79.0328335762024)"
530488,Erie,Hamburg,E MAIN ST,NEWTON RD,START OLAP RT 62 MAIN ST,BETWEEN,2-WAY,1996,10800,,,"(42.715584, -78.824759)"
544102,Niagara,Niagara Falls,LOCKPORT RD,NORMAN ST,MAYLE CT,BETWEEN,2-WAY,1987,6900,,,"(43.118214514926, -79.0109306573868)"
534850,Erie,Buffalo,UTICA ST (WEST),RICHMOND AV,ELMWOOD AV,,2-WAY,1996,3800,,,"(42.9112954508998, -78.8795185089111)"
536020,Erie,Buffalo,ELMWOOD AVE,IROQUOIS DR,NOTTINGHAM TERR,,2-WAY,1986,20200,,,"(42.9345032948146, -78.8776838779449)"
540064,Niagara,Niagara Falls,MAIN ST,PORTAGE AV,LOCKPORT ST,,2-WAY,2015,7845,7253,591,"(43.1022793341199, -79.052027463913)"
534413,Erie,Buffalo,HAMPSHIRE ST,BUSTI AV,GRANT ST,,2-WAY,1978,4800,,,"(42.911712, -78.894653)"
530299,Erie,Hamburg,LAKE ST,RT 62/391 MAIN ST,LEGION DR,BETWEEN,2-WAY,1976,21300,,,"(42.7225, -78.83905)"
534632,Erie,Amherst,NEW RD,DODGE RD,RT 263 MILLERSPORT HWY,,2-WAY,1981,3100,,,"(43.0465323358651, -78.7246719002724)"
534021,Erie,Buffalo,AMHERST ST,RT 265 MILITARY RD,GRANT ST,,2-WAY,2011,6760,6469,290,"(42.9376373334092, -78.8915348052979)"
530236,Erie,Tonawanda,MAIN ST,I-290 YOUNGMANN EXPWY,TONAWANDA CITY LN,BETWEEN,2-WAY,1980,13300,,,"(42.9997118078485, -78.8819968700409)"
535010,Erie,Amherst,Amberwood Dr,Peppertree Dr,Rockdale Dr,,2-WAY,2014,824,,,"(43.019631, -78.815185)"
531019,Erie,Lancaster,LAKE AVE,COMO PARK BLVD,RT 20 BROADWAY,,2-WAY,2003,6200,,,"(42.8982096884428, -78.6677822470665)"
534217,Erie,Buffalo,DELAVAN AVE (WEST),RT 384 DELAWARE AV,RT 5 MAIN ST,,2-WAY,1976,13400,,,"(42.9222640929203, -78.8641762733459)"
536357,Erie,Grand Island,E PARK DR,WEST RIVER PKWY,BASELINE RD,,2-WAY,2014,1428,,,"(43.0565988772393, -78.9817401766777)"
540923,Niagara,Niagara Falls,NIAGARA ST,RT 384 S RAINBOW BLVD,3RD ST,,2-WAY,1992,6500,,,"(43.0882361756502, -79.0607285499573)"
532216,Erie,Lancaster,SOUTH POINT DR,ENCHANTED FOREST,AURORA RD,,2-WAY,2009,675,,,"(42.86432, -78.676584)"
533409,Erie,Amherst,I-990 @ N French Rd,,,,RAMP,2015,9480,8397,1083,"(43.033921348418, -78.7592965364456)"
536004,Erie,Buffalo,HIGH ST,JEFFERSON AV,GENESEE ST,,2-WAY,2016,1973,1823,149,"(42.9001774945952, -78.8507397472858)"
530119,Erie,Buffalo,MAIN ST,RT 198 SCAJAQUADA EXP,JEWETT PKWY,BETWEEN,2-WAY,2014,17715,,,"(42.9327830404182, -78.8460552692413)"
544194,Niagara,Niagara Falls,PORTAGE RD,NIAGARA ST,RT 62A PINE AV,,2-WAY,1977,7200,,,"(43.091842, -79.046266)"
530328,Erie,Amherst,MILLERSPORT HWY,CONVENTRY RD,N FOREST RD,BETWEEN,2-WAY,1999,18000,,,"(43.0049384091289, -78.7725479900837)"
535340,Erie,Buffalo,Litchfield Ave,Grider St,Wyoming Ave,,2-WAY,2014,841,,,"(42.925147, -78.827773)"
540401,Niagara,Lewiston,MILITARY RD,I-190,RT 104 LEWISTON RD,,2-WAY,1976,5850,,,"(43.1583865005631, -79.0337991714478)"
544051,Niagara,Lockport,DAY RD,N CANAL RD,SLAYTON SETTLEMENT RD,,2-WAY,1997,1300,,,"(43.200214, -78.649822)"
544075,Niagara,Lockport,GOODING ST,CLINTON ST,GLENWOOD AV,,2-WAY,2011,1500,,,"(43.1782024558002, -78.6920683085918)"
546068,Niagara,Wheatfield,LUTHER ST,SYLVAN PL,NIAGARA RD,,2-WAY,2011,775,,,"(43.101563, -78.910537)"
544018,Niagara,Niagara Falls,77TH ST,RT 384 BUFFALO AV,FRONTIER AV,,2-WAY,1995,4700,,,"(43.078383, -78.975952)"
540034,Niagara,Niagara Falls,BUFFALO AVE,RT 265 MILITARY RD,BUFFALO AV,,2-WAY,2001,3500,,,"(43.0781121362781, -78.9597997069359)"
544098,Niagara,North Tonawanda,LOCKPORT AVE,SWEENEY ST/OLD FALLS BLVD,SAWYER CREEK BRIDGE,,2-WAY,2007,1800,,,"(43.0510620919476, -78.8314734399319)"
534983,Erie,Clarence,THOMPSON RD,GREINER RD,CLARENCE CENTER RD,,2-WAY,2007,1300,,,"(43.000062, -78.647086)"
530216,Erie,West Seneca,UNION RD,CAZENOVIA CREEK BRIDGE,SENECA ST,BETWEEN,2-WAY,1997,19600,,,"(42.8279415746792, -78.7534332275391)"
534311,Erie,Grand Island,FERRY RD,NY 957B SOUTH PKWY,E RIVER RD,,2-WAY,2001,800,,,"(42.9721561813252, -78.9545828104019)"
530196,Erie,Buffalo,SWAN ST,ELLICOTT ST,OAK ST,,2-WAY,2006,2500,,,"(42.881337, -78.872665)"
536216,Erie,"ELMA, LANCASTER",HALL RD,SCWARTZ RD,RANSOM RD,BETWEEN,2-WAY,1993,600,,,"(42.864709, -78.598613)"
530050,Erie,West Seneca,CENTER ST(RT 16),SENECA ST,RT 277 UNION RD,BETWEEN,2-WAY,1986,11600,,,"(42.839566, -78.76133)"
534104,Erie,Tonawanda,BRIGHTON RD,COLVIN BLVD,EGGERT RD,,2-WAY,1977,12700,,,"(42.9910995490396, -78.8479918241501)"
540419,Niagara,Cambria/Lockport,LOCKPORT JUNCTION RD,CR5 UPPER MOUNTAIN RD,BEGINNING NY 93/31 OLAP SAUNDERS SETTLEMENT RD,,2-WAY,2014,6248,,,"(43.1533265771267, -78.7546107172966)"
530112,Erie,Orchard Park,S WESTERN BLVD,RT 179 MILESTRIP RD,RTS 240/277 N BUFFALO ST,BETWEEN,2-WAY,2009,23200,,,"(42.7931588746153, -78.7558847665787)"
530015,Erie,Grand Island,S GRAND ISLAND BRG,GRAND ISLAND TN LN (18A),GRAND ISLAND BLVD/SOUTH STATE PKWY (N18B),BETWEEN,2-WAY,1978,44000,,,"(43.0045765139296, -78.9474749565125)"
536480,Erie,Orchard Park,POWERS RD,MURPHY RD,RT 277 CHESTNUT RIDGE RD,,2-WAY,1990,1900,,,"(42.733451, -78.757124)"
530335,Erie,Buffalo,MAIN ST,DELEVAN AV,RT 198 SCAJAQUADA EXP,BETWEEN,2-WAY,2003,20875,,,"(42.9245817150946, -78.8547778129578)"
534312,Erie,Buffalo,FERRY ST (EAST),RT 5 MAIN ST,MICHIGAN AV,BETWEEN,2-WAY,2006,5500,,,"(42.915341, -78.863255)"
534535,Erie,Buffalo,LINWOOD AVE,SUMMER ST,W UTICA ST,,1-WAY,1985,6900,,,"(42.9077828727691, -78.86922955513)"
537015,Erie,Orchard Park,THORN AVE,ORCHARD PARK VILL LN,S BUFFALO ST,,2-WAY,2010,5510,,,"(42.762138, -78.752893)"
544166,Niagara,Niagara Falls,ONTARIO AVE,RT 104 MAIN ST,LOCKPORT ST,,2-WAY,1987,1900,,,"(43.1086437218075, -79.0494659543037)"
534591,Erie,Buffalo,MICHIGAN AVE,CARROLL ST,SENECA ST,,2-WAY,2008,8050,,,"(42.8790539465601, -78.8698303699493)"
534500,Erie,Amherst,KLEIN RD,N FOREST RD,HOPKINS RD,,2-WAY,2004,11700,,,"(43.0021000735841, -78.7556111812592)"
532065,Erie,Buffalo,JEFFERSON AVE,EAST DELAVAN ST,MAIN ST,,2-WAY,2017,3892,3809,82,"(42.92335, -78.853972)"
530052,Erie,West Seneca,SENECA ST,RT 240 HARLEM RD,BUFFALO CITY LN,BETWEEN,2-WAY,1975,17100,,,"(42.8441761157623, -78.7932586669922)"
536264,Erie,Marilla,E AURORA/PORTERVILLE RD,WEST BLOOD,Hemstreet Rd,BETWEEN,2-WAY,2011,1550,,,"(42.792647, -78.575064)"
530330,Erie,Orchard Park,SOUTHERN EXPWY,RT 391 BOSTON STATE RD,ARMOR DUELLS RD,BETWEEN,2-WAY,1986,9400,,,"(42.726705166135, -78.7738877534866)"
534779,Erie,Clarence,SHISLER RD,WEHRLE DR,BERGTOLD RD,,2-WAY,1996,3600,,,"(42.96528, -78.60979)"
530350,Erie,Cheektowaga,NYS THRUWAY,CLEVELAND DR (M50A),I-290 (M50),BETWEEN,2-WAY,1999,126000,,,"(42.9441641047581, -78.7663400173187)"
536414,Erie,Buffalo,OHIO ST,FUHRMANN BLVD,LOUISIANA ST,BETWEEN,2-WAY,1989,6600,,,"(42.8603061208342, -78.8676336407662)"
546128,Niagara,Niagara Falls,PACKARD RD,NEW RD,NIAGARA FALLS CITY LN,BETWEEN,2-WAY,1990,12100,,,"(43.1000624135607, -79.0005505084991)"
541106,Niagara,North Tonawanda,NASH RD,MEADOW DR,RUIE RD,,2-WAY,2005,12200,,,"(43.0593386660902, -78.8657748699188)"
534072,Erie,Buffalo,BEST ST,RT 5 MAIN ST,MICHIGAN AV,,2-WAY,2002,6500,,,"(42.9039636009566, -78.8646483421326)"
534215,Erie,Buffalo,DELAVAN AVE (WEST),RICHMOND AV,ELMWOOD AV,,2-WAY,2016,3560,3436,123,"(42.9221875695162, -78.8801392883606)"
530385,Erie,Cheektowaga,HARLEM RD,CLEVELAND DR,WEHRLE DR,BETWEEN,2-WAY,1989,16500,,,"(42.947533, -78.784075)"
546080,Niagara,Porter,RANSOMVILLE RD,BRALEY RD,YOUNGSTOWN RD,,2-WAY,1998,1100,,,"(43.2713291524947, -78.9096853137016)"
531300,Erie,Buffalo,RICHARD DR,S OGDEN ST,BUFFALO CITY LN,,2-WAY,2015,7775,,,"(42.8819235105901, -78.8003396987915)"
530018,Erie,Hamburg,LAKESHORE RD,WANAKAH/AMSDELL RD,CONNECT TO RT 75,BETWEEN,2-WAY,2000,13900,,,"(42.756116, -78.887003)"
534238,Erie,Buffalo,DORRANCE AVE,SOUTH SHORE BLVD,ABBOTT RD,,2-WAY,1994,5600,,,"(42.83199, -78.807034)"
531203,Erie,Brant,OLD LAKE SHORE,LOTUS POINT RD,EVANS TOWN LN,,2-WAY,2018,804,746,57,"(42.6044157321581, -79.1059925509262)"
544186,Niagara,Niagara Falls,PIERCE AVE,18TH ST,24TH ST,,2-WAY,2001,5200,,,"(43.1016976940023, -79.0369507670403)"
535167,Erie,Tonawanda,Berkley St,N Ellwood Ave,Montrose Ave,,2-WAY,2014,550,,,"(42.967116, -78.829715)"
533095,Erie,Buffalo,I-190 @ Austin St,,,,RAMP,2009,5952,5423,528,"(42.939509, -78.906294)"
530262,Erie,Boston,BOSTON STATE RD,RT 277 HERMAN HILL RD,RT 219,BETWEEN,2-WAY,1997,10400,,,"(42.689794, -78.781511)"
536333,Erie,Alden,ALD-CRITTEN RD,NORTH RD,RT 33 GENESEE ST,,2-WAY,1993,3200,,,"(42.9336146990858, -78.4939858317375)"
546101,Niagara,"CAMBRIA, PENDLETON",LOCKPORT RD,MEAHL RD,COMSTOCK RD,BETWEEN,2-WAY,1985,5100,,,"(43.1334037046983, -78.7894123792648)"
534232,Erie,Amherst,DODGE RD,SWEET HOME RD,RT 270 CAMPBELL BLVD,,2-WAY,2009,6400,6302,97,"(43.0240785472577, -78.7783911824226)"
532221,Erie,Cheektowaga,ROWLEY RD,DEPEW VILL LN,BORDEN RD,,2-WAY,2010,1425,,,"(42.8970503923167, -78.7131504714489)"
536272,Erie,East Aurora,MAPLE ST,RT 20A MAIN ST,E AURORA VILL LN,,2-WAY,1986,6400,,,"(42.7704786914816, -78.6209964752197)"
530147,Erie,Aurora,MAIN STREET,END RT 16 OLAP E AURORA,RT 400 EXPWY,BETWEEN,2-WAY,2000,9100,,,"(42.767713, -78.602217)"
544100,Niagara,Wheatfield,LOCKPORT AVE,ARNOLD DR,CONNECTING BLVD,,2-WAY,2017,2508,2302,205,"(43.0521126496347, -78.8262471556664)"
530039,Erie,West Seneca,HARLEM RD,RT 16 SENECA RD,MINERAL SPRINGS RD,BETWEEN,2-WAY,2008,12500,,,"(42.8485654359411, -78.788001537323)"
540038,Niagara,Porter,LAKE RD,PORTER CENTER RD,RANSOMVILLE RD,,2-WAY,1986,1050,,,"(43.2902562391222, -78.9325082302094)"
534015,Erie,Buffalo,ALLEN ST,ELMWOOD AV,RT 384 DELAWARE AV,,2-WAY,1983,4800,,,"(42.8994367501741, -78.8754951953888)"
536257,Erie,Evans,CAIN RD,VERSAILLES PLANK RD,NORTH COLLINS TOWN  LN,,2-WAY,2011,1250,,,"(42.60888083388, -78.9473252311745)"
534343,Erie,Buffalo,FOREST AVE,GRANT ST,ELMWOOD AV,,2-WAY,1996,8600,,,"(42.927816, -78.880207)"
530095,Erie,Hamburg,SOUTH PARK AVE,BIG TREE RD,RT 179 MILESTRIP RD,BETWEEN,2-WAY,1987,16000,,,"(42.781228, -78.823814)"
547014,Niagara,Lockport,HAWLEY ST,WEST GENESEE ST,CALEDONIA ST,,2-WAY,2007,1600,,,"(43.172082, -78.699372)"
540522,Niagara,Porter,L RIVER RD (RT 18F),LEWISTON N VILL LN,LEWISTON/PORTER TN LN,,2-WAY,1995,2300,,,"(43.2071523714509, -79.0470734238625)"
546126,Niagara,Pendleton,EAST CANAL RD,FISK/FEIGLE RDS,DONNER RD,,2-WAY,2003,4100,,,"(43.1194538309998, -78.7326514720917)"
530490,Erie,Clarence,MAIN ST,RT 78 TRANSIT RD,HARRIS HILL RD,BETWEEN,2-WAY,1991,17900,,,"(42.965011, -78.686761)"
530068,Erie,Hamburg,MILESTRIP RD,RT 62 SOUTH PARK AV,I-90 NYS THRUWAY,BETWEEN,2-WAY,1999,26300,,,"(42.7893128250249, -78.8214620947837)"
534754,Erie,Buffalo,SOUTH PARK AVE,KATHERINE ST,HAMBURG ST,,2-WAY,2012,5409,5055,353,"(42.8704306932969, -78.8569959998131)"
530982,Erie,Buffalo,BROADWAY,OAK ST,ELM ST,,2-WAY,1985,7200,,,"(42.886365, -78.869648)"
534345,Erie,Buffalo,FOREST AVE,LINCOLN PKWY,RT 384 DELAWARE AV,BETWEEN,2-WAY,2016,8871,8344,526,"(42.928106, -78.869746)"
540621,Niagara,Niagara,PORTER RD,NIAGARA FALLS E CITY LN,I-190,,2-WAY,1988,15700,,,"(43.107441392798, -78.9966344833374)"
540053,Niagara,Niagara Falls,HYDE PARK BLVD,RT 384 BUFFALO AV,PACKARD RD,,2-WAY,1984,4050,,,"(43.0857425418384, -79.0200260281563)"
530166,Erie,Cheektowaga,KENSINGTON EXPWY,RT 277 UNION RD,CAYUGA/DICK RD,BETWEEN,2-WAY,1991,47100,,,"(42.930128, -78.747554)"
534032,Erie,Amherst,AUDUBON PKWY,FLINT RD,RENSCH RD,,2-WAY,2016,3787,3626,160,"(42.996307, -78.794545)"
544053,Niagara,Newfane,DUBLIN RD,HESS RD,NEWFANE TN LN,,2-WAY,2012,684,,,"(43.306474212128, -78.6427438259125)"
537040,Erie,Eden,HICKOX RD,DEAD END,US 62,,2-WAY,2016,201,181,19,"(42.696798, -78.868487)"
540081,Niagara,Niagara Falls,COLLEGE AVE,MCKOON AVE,HIGHLAND AV,,2-WAY,2005,2500,,,"(43.1220968382986, -79.0469714999199)"
534081,Erie,Newstead,BLOOMINGDALE RD,JOHN ST,AKRON VILLAGE LN,,2-WAY,2015,4094,3858,235,"(43.0245079772868, -78.4910836815834)"
530945,Erie,Cheektowaga,WALDEN AVE,BUFFALO CITY LN,RT 240 HARLEM RD,,2-WAY,1987,10000,,,"(42.9072602909085, -78.7918370962143)"
531109,Erie,Buffalo,EDWARD ST,RT 384 DELAWARE AV,RT 5 MAIN ST,,1-WAY,2002,7600,,,"(42.8956798403926, -78.8743364810944)"
536007,Erie,Buffalo,NY 198 - NY 33,,,,RAMP,2009,20500,,,"(42.9237646650244, -78.8450333476067)"
530327,Erie,Amherst,MILLERSPORT HWY,ACC SUNYAB,CONVENTRY RD,BETWEEN,2-WAY,1984,18400,,,"(42.9975598371609, -78.7772297859192)"
531300,Erie,Buffalo,RICHARD DR,S OGDEN ST,BUFFALO CITY LN,,2-WAY,2009,5625,,,"(42.8819235105901, -78.8003396987915)"
535325,Erie,Tonawanda,Decatur Rd,Parker Blvd,Parkhurst Blvd,,2-WAY,2014,4165,4074,90,"(42.969409, -78.835166)"
546112,Niagara,Royalton,ORANGEPORT RD,NY 31,SLAYTON SETTLEMENT RD,,2-WAY,2009,1325,,,"(43.202547, -78.595826)"
532006,Erie,Grand Island,BASE LINE RD,HUTH RD,E RIVER PKWY,BETWEEN,2-WAY,1978,4500,,,"(43.055252455454, -78.9667546749115)"
534602,Erie,Buffalo,MICHIGAN AVE,E UTICA ST,E FERRY ST,BETWEEN,2-WAY,2008,2800,,,"(42.913023, -78.862363)"
544162,Niagara,North Tonawanda,OLIVER ST,THOMPSON ST,SCHENCK ST,,2-WAY,2010,4937,4762,174,"(43.0297510952914, -78.8754495978355)"
530400,Erie,Lancaster,WALDEN AVE,RT 78 TRANSIT RD,CENTRAL AV,BETWEEN,2-WAY,1987,8900,,,"(42.9141202985913, -78.6828589439392)"
544171,Niagara,Niagara Falls,PACKARD RD,39TH ST,RT 62 (SB) FERRY AV,,2-WAY,1995,6600,,,"(43.090904035947, -79.0162897109985)"
530335,Erie,Buffalo,MAIN ST,DELEVAN AV,RT 198 SCAJAQUADA EXP,BETWEEN,2-WAY,1999,20250,,,"(42.9245817150946, -78.8547778129578)"
530167,Erie,Lancaster,GENESEE ST,RT 78 TRANSIT RD,HARRIS HILL RD,BETWEEN,2-WAY,1977,11400,,,"(42.9408497537862, -78.6851522326469)"
534095,Erie,Elma,BOWEN RD,JAMISON RD,RICE RD,,2-WAY,2013,5710,5526,183,"(42.8139913837929, -78.6366687876969)"
530391,Erie,Amherst,MILLERSPORT HWY,RT 324 SHERIDAN DR,I-290 YOUNGMANN EXPWY,BETWEEN,2-WAY,1987,31000,,,"(42.9826332482864, -78.7960052490234)"
530187,Erie,Eden,GOWANDA RD,RT 249 BRANT RD,CR 32 EDEN CENTER,BETWEEN,2-WAY,1984,7400,,,"(42.628158, -78.921955)"
540109,Niagara,Royalton,ROCHESTER RD,RT 77 CHESTNUT RIDGE RD,GASPORT RD,,2-WAY,1997,7400,,,"(43.1943525099736, -78.5838988423347)"
530008,Erie,Buffalo,KENSINGTON EXPWY,RT 198 SCAJAQUADA EXP,FILLMORE AV,BETWEEN,2-WAY,1977,74000,,,"(42.925163, -78.840723)"
536168,Erie,Amherst,MAPLE RD,RT 263 MILLERSPORT HWY,N FOREST RD,,2-WAY,1998,24700,,,"(42.991342, -78.777892)"
534160,Erie,Hamburg,CLARK ST,RT 62 SOUTH PARK AV,MCKINLEY PKWY,BETWEEN,2-WAY,1986,8700,,,"(42.728191, -78.820407)"
544046,Niagara,Wheatfield,CRESCENT DR,RT 62 NF BLVD,TOWNLINE RD,,2-WAY,1993,1900,,,"(43.0560403215715, -78.8238304853439)"
547003,Niagara,North Tonawanda,WALCK RD,NASH RD,ZIMMERMAN ST,,2-WAY,2013,6438,6337,100,"(43.0454718816411, -78.8596379756927)"
536250,Erie,Orchard Park,CALIFORNIA RD,RT 20A BIG TREE RD,RT 20 SOUTHWESTERN BLVD,,2-WAY,2007,4400,,,"(42.7734399298797, -78.7777018547058)"
530487,Erie,Amherst/Tonawanda,NIAGARA FALLS BLVD,I-290 YOUNGMANN EXPWY,WILLOW RIDGE DR,BETWEEN,2-WAY,1996,41500,,,"(43.0089465746294, -78.8223217427731)"
543054,Niagara,Niagara Falls,La Salle Expy,,,,RAMP,2009,1735,,,"(43.080004, -78.977593)"
544146,Niagara,Wheatfield,NIAGARA RD,RT 62 NF BLVD,SCHULTZ ST,,2-WAY,1996,4100,,,"(43.1008986642253, -78.9211785793304)"
534800,Erie,Buffalo,STARIN AVE,AMHERST ST,HERTEL AV,BETWEEN,2-WAY,2007,6100,,,"(42.944503, -78.844083)"
534540,Erie,Cheektowaga,LOSSON RD,TOWERS BLVD,BORDEN RD,BETWEEN,2-WAY,2015,12978,12728,249,"(42.880133, -78.713302)"
540004,Niagara,Lewiston,ONEIDA ST (RT 18F),4TH ST,SECOND ST,,2-WAY,1984,1900,,,"(43.1760978231343, -79.0457403659821)"
531210,Erie,Collins,BAGDAD RD,US 62,WEST BECKER RD,BETWEEN,2-WAY,2009,2750,,,"(42.477331, -78.926644)"
534700,Erie,Cheektowaga,PINE RIDGE RD,DELAVAN AV,MARYVALE RD,,2-WAY,2001,4600,,,"(42.930623, -78.789383)"
534349,Erie,Buffalo,FRANKLIN ST,W HURON ST,EDWARD ST,,2-WAY,2005,5800,,,"(42.8916475884264, -78.874808549881)"
535257,Erie,Lancaster,Woodview St,Colony St,Forestview Dr,,2-WAY,2014,78,,,"(42.92215, -78.688379)"
534670,Erie,Hamburg,OLD LAKE SHORE,ECKHARDT RD,LAKEVIEW RD,,2-WAY,2003,2100,,,"(42.723776, -78.95497)"
537092,Erie,Lancaster,COURT ST,BROADWAY,ERIE ST,,2-WAY,2013,2340,,,"(42.9007047536765, -78.6617639533729)"
544142,Niagara,North Tonawanda,NASH RD,WALCK RD,MEADOW DR,,2-WAY,2008,11000,,,"(43.0489197609022, -78.8654878735542)"
534480,Erie,Eden,JENNINGS RD,EDEN/N COLLINS TOWN LN,E CHURCH ST,,2-WAY,2004,1200,,,"(42.615872, -78.871903)"
534567,Erie,Buffalo,MASTEN AVE,NORTH ST,BEST ST,,2-WAY,1984,3700,,,"(42.903219, -78.859726)"
534383,Erie,Amherst,GETZVILLE RD,RT 5 MAIN ST,RT 324 SHERIDAN DR,BETWEEN,2-WAY,2006,3600,,,"(42.970568, -78.790854)"
544196,Niagara,Niagara Falls,PORTAGE RD,CEDAR AV,11TH ST,,2-WAY,1992,16000,,,"(43.0979374629469, -79.0505388379097)"
534121,Erie,Elma,BULLIS RD,RT 20 TRANSIT RD,POUND RD,,2-WAY,1997,7000,,,"(42.8390548480365, -78.6882448196411)"
530017,Erie,Evans,ERIE RD,STURGEON PT RD,OLD LAKESHORE RD,BETWEEN,2-WAY,1983,9700,,,"(42.7078815610157, -78.9656281471252)"
530470,Erie,Tonawanda,DELAWARE AVE,BRIGHTON RD,I-290 YOUNGMANN EXPWY,BETWEEN,2-WAY,1999,24100,,,"(42.9926906517514, -78.8741031289101)"
530162,Erie,Buffalo,KENSINGTON EXPWY,FILLMORE AV,GRIDER ST,BETWEEN,2-WAY,2015,99006,,,"(42.929295, -78.832977)"
530344,Erie,Lackawanna,NYS THRUWAY,RT 179 MILESTRIP RD (M56),RIDGE RD (M55),BETWEEN,2-WAY,1986,30600,,,"(42.806704749485, -78.8090944290161)"
533218,Erie,Sloan,NY 130 Broadway / NY 240 Harlem Rd,,,,RAMP,2015,2019,,,"(42.898478877815, -78.7842893600464)"
530267,Erie,Lackawanna,SOUTH PARK AVE,LACKAWANNA S CITY LN,RIDGE RD,BETWEEN,2-WAY,2002,12000,,,"(42.823201, -78.82404)"
530384,Erie,Elma,CLINTON ST,AURORA ST,BOWEN RD,BETWEEN,2-WAY,2002,10100,,,"(42.85544, -78.657324)"
537108,Erie,Evans,CAIN RD,NY 5,HAMMOND RD,BETWEEN,2-WAY,2010,480,,,"(42.610441, -79.061638)"
534818,Erie,Buffalo,SUMMER ST,LINWOOD AV,RT 5 MAIN ST,,2-WAY,1990,8600,,,"(42.9046551738904, -78.8690364360809)"
536194,Erie,Clarence,SALT RD,LAPP RD,TONAWANDA CREEK RD,,2-WAY,2015,1499,1412,86,"(43.057679, -78.606719)"
534604,Erie,Orchard Park,MILESTRIP RD,RT 20 SOUTHWESTERN BLVD,RT 240/277 N BUFFALO RD,,2-WAY,1994,7900,,,"(42.7890628432129, -78.7556540966034)"
534199,Erie,Buffalo,COURT ST,PEARL ST,RT 5 MAIN ST,,2-WAY,2002,8900,,,"(42.8858856481232, -78.8750338554382)"
540135,Niagara,Royalton,ROCHESTER RD,GASPORT RD,RT 271/31E MAIN ST,,2-WAY,1997,7400,,,"(43.1967820798967, -78.5672718286514)"
544048,Niagara,Lockport,DAVISON RD,AKRON RD,RT 31 EAST AV,BETWEEN,2-WAY,2011,9113,8722,390,"(43.163157, -78.665262)"
544096,Niagara,Lockport,LINCOLN AVE,LOCKPORT CITY LN,AKRON RD,,2-WAY,1985,5400,,,"(43.1528686979543, -78.6604383587837)"
534691,Erie,Buffalo,PEARL ST,COURT ST,W TUPPER ST,BETWEEN,1-WAY,2003,4900,,,"(42.887553, -78.874966)"
540088,Niagara,Niagara Falls,ONTARIO AVE,LOCKPORT ST,22ND ST,,2-WAY,1975,3900,,,"(43.1086319727783, -79.040499329567)"
531013,Erie,Buffalo,ELMWOOD AVE,NOTTINGHAM TERR,AMHERST ST,,2-WAY,2007,25600,,,"(42.9382421295139, -78.8786065578461)"
530175,Erie,Orchard Park,CHESTNUT RIDGE,POWERS RD,RT 240 ELLICOTT RD,BETWEEN,2-WAY,2001,5800,,,"(42.7420522666536, -78.7480741739273)"
534626,Erie,Amherst,N FRENCH RD,RT 270 CAMPBELL BLVD,I-990,,2-WAY,2015,15858,14504,1353,"(43.0348084954748, -78.7660034000874)"
540033,Niagara,Porter,L RIVER RD (RT 18F),LEWISTON/PORTER TN LN,YOUNGSTOWN S VILL LN,,2-WAY,1990,2700,,,"(43.2323317014232, -79.0509304404259)"
537044,Erie,Hamburg,EVANS ST,LAKE VIEW RD,RT 62 PIERCE AV,,2-WAY,2017,7399,6933,465,"(42.7156, -78.8421)"
