Hydrant Number,Dome Colour,Flow Rate,Installation Year,Latitude,Longitude,Location
14603,BLUE,> 95 L/s,1991,53.58322,-113.53605,POINT (-113.5360548165602 53.58322284355452)
7849,BLACK,> 95 L/s,1975,53.59447,-113.38969,POINT (-113.38969102838507 53.594472940308435)
7776,BLUE,> 95 L/s,1974,53.46288,-113.50521,POINT (-113.50520622551193 53.46288206560057)
12082,BLUE,> 95 L/s,1900,53.51119,-113.43051,POINT (-113.43050656600408 53.511190048372015)
5633,GREEN,60-95 L/s,1965,53.59940,-113.45965,POINT (-113.45964883891067 53.59940126781242)
24059,BLUE,> 95 L/s,2015,53.41828,-113.61166,POINT (-113.61165967663298 53.418283278833925)
22734,BLUE,> 95 L/s,2014,53.63192,-113.40050,POINT (-113.40050191565383 53.631920358959896)
7956,BLUE,> 95 L/s,1977,53.57055,-113.60771,POINT (-113.60770916314452 53.57055160470081)
15236,BLACK,> 95 L/s,1994,53.53766,-113.62110,POINT (-113.62110456226446 53.53765805983458)
10805,BLUE,> 95 L/s,1979,53.46590,-113.48375,POINT (-113.48374967521883 53.46589737283074)
19803,BLUE,> 95 L/s,2010,53.40820,-113.53071,POINT (-113.53071348690679 53.408202777065995)
20324,BLUE,> 95 L/s,2010,53.58827,-113.66952,POINT (-113.66952279769096 53.58827196145538)
16750,BLACK,> 95 L/s,2001,53.61258,-113.40770,POINT (-113.40769669387726 53.612576500784314)
24125,BLACK,> 95 L/s,2015,53.53467,-113.47643,POINT (-113.47643349692343 53.53467056174103)
19214,BLUE,> 95 L/s,2007,53.62782,-113.42848,POINT (-113.42848316560534 53.627818314078546)
24582,BLUE,> 95 L/s,2016,53.58705,-113.67150,POINT (-113.67150403250417 53.58705276310319)
16370,BLACK,> 95 L/s,1999,53.56541,-113.62021,POINT (-113.62020936983771 53.56540543498812)
20527,BLUE,> 95 L/s,2012,53.48071,-113.67439,POINT (-113.67438767632551 53.480711720812565)
10059,BLUE,> 95 L/s,2007,53.46867,-113.47503,POINT (-113.47503344937931 53.46866892378657)
12176,BLACK,> 95 L/s,1983,53.63058,-113.48708,POINT (-113.48708283777037 53.630581648242135)
14154,BLACK,> 95 L/s,1989,53.47906,-113.64924,POINT (-113.64924249204302 53.47905639934986)
4741,BLUE,> 95 L/s,1963,53.50856,-113.57137,POINT (-113.57136821339553 53.508559332734514)
16346,BLUE,> 95 L/s,2000,53.45210,-113.57378,POINT (-113.57377873420506 53.45209977089995)
19336,BLUE,> 95 L/s,2007,53.64213,-113.47061,POINT (-113.47061459057335 53.64212506587396)
21033,BLUE,> 95 L/s,2011,53.40591,-113.47283,POINT (-113.47283158359606 53.40591220131083)
10635,BLUE,> 95 L/s,1979,53.49605,-113.62646,POINT (-113.62646167059003 53.49605406038347)
4003,BLUE,> 95 L/s,2014,53.48995,-113.50424,POINT (-113.50424120910888 53.48994601487228)
2454,BLUE,> 95 L/s,2010,53.57249,-113.55496,POINT (-113.55496219220873 53.57248811075236)
13232,BLACK,> 95 L/s,1986,53.60457,-113.42068,POINT (-113.42067894073789 53.60456881834714)
7774,BLACK,> 95 L/s,1974,53.46245,-113.50844,POINT (-113.50843766532248 53.46244969224087)
1276,GREEN,60-95 L/s,1979,53.49695,-113.51202,POINT (-113.51201736726519 53.49694620257771)
4432,BLACK,> 95 L/s,1962,53.54302,-113.43529,POINT (-113.43529220849575 53.54301527950589)
17663,BLUE,> 95 L/s,2003,53.52284,-113.67621,POINT (-113.67621482344347 53.52284487109569)
9773,BLUE,> 95 L/s,1978,53.44956,-113.40505,POINT (-113.40504876100306 53.449564753870405)
17988,BLACK,> 95 L/s,2004,53.43067,-113.52589,POINT (-113.52588760542369 53.43067423868017)
12178,BLACK,> 95 L/s,1983,53.62944,-113.48687,POINT (-113.48686964148307 53.62944008358337)
5300,BLUE,> 95 L/s,1986,53.55268,-113.58881,POINT (-113.58880770624629 53.552678200958404)
4650,BLACK,> 95 L/s,1963,53.48389,-113.52619,POINT (-113.52618545059664 53.48388863885844)
21980,BLUE,> 95 L/s,2014,53.42321,-113.42571,POINT (-113.42570741129134 53.423212104008755)
3863,BLUE,> 95 L/s,1960,53.50941,-113.50086,POINT (-113.50086370389336 53.50940903491114)
7027,BLUE,> 95 L/s,1973,53.60239,-113.48712,POINT (-113.48712372984588 53.60238848602248)
22991,BLUE,> 95 L/s,2014,53.40882,-113.46067,POINT (-113.46067455680975 53.40881566929723)
14063,BLUE,> 95 L/s,1991,53.47760,-113.57129,POINT (-113.5712933294016 53.477597970926965)
3374,BLUE,> 95 L/s,2005,53.56265,-113.50986,POINT (-113.5098608893083 53.56264933890517)
16568,BLUE,> 95 L/s,2001,53.49411,-113.43577,POINT (-113.43576977905995 53.494108641670564)
2727,BLUE,> 95 L/s,2018,53.52355,-113.57646,POINT (-113.57645510417571 53.52354576079035)
510,BLACK,> 95 L/s,2002,53.54792,-113.53104,POINT (-113.53103554621387 53.547922656091565)
21529,BLUE,> 95 L/s,2011,53.41900,-113.42817,POINT (-113.42816525203042 53.41899788554522)
1690,BLUE,> 95 L/s,2012,53.54837,-113.50675,POINT (-113.50675422317848 53.548369725762306)
8355,BLACK,> 95 L/s,1976,53.43911,-113.44242,POINT (-113.44242183448213 53.439110986425625)
9428,BLUE,> 95 L/s,2011,53.51526,-113.40284,POINT (-113.40284265948293 53.51526446920854)
20581,BLUE,> 95 L/s,2010,53.51936,-113.60887,POINT (-113.60886692262058 53.51935921491893)
25377,BLUE,> 95 L/s,2017,53.58392,-113.57817,POINT (-113.57816607301245 53.583915915094806)
1262,ORANGE,30-60 L/s,2009,53.57519,-113.47887,POINT (-113.47886637940871 53.57518583019402)
11760,BLACK,> 95 L/s,1981,53.64083,-113.47858,POINT (-113.47857793391499 53.64082699432272)
3363,BLUE,> 95 L/s,1958,53.52084,-113.56585,POINT (-113.56585124292528 53.52084446743262)
13074,BLACK,> 95 L/s,1985,53.48249,-113.38752,POINT (-113.38751500272468 53.48248940561613)
16529,BLUE,> 95 L/s,2001,53.62600,-113.47391,POINT (-113.47391414588049 53.62600314329301)
2792,BLUE,> 95 L/s,1986,53.57704,-113.54865,POINT (-113.54865327798397 53.57704162943588)
19388,BLUE,> 95 L/s,2007,53.44052,-113.55890,POINT (-113.55890295916993 53.44051600123865)
4739,BLUE,> 95 L/s,2016,53.51014,-113.57404,POINT (-113.57404003799599 53.510142989795526)
3184,GREEN,60-95 L/s,1957,53.55283,-113.41422,POINT (-113.41422240108187 53.552829513952695)
21996,BLUE,> 95 L/s,2012,53.54855,-113.57107,POINT (-113.57106599097021 53.548549830010984)
13369,BLUE,> 95 L/s,1987,53.54610,-113.49712,POINT (-113.49711502601569 53.54609723627059)
10832,BLUE,> 95 L/s,1979,53.60869,-113.37754,POINT (-113.37753974419918 53.60869192988529)
11037,BLACK,> 95 L/s,1980,53.46059,-113.54001,POINT (-113.54000710664516 53.46058682099725)
24695,BLUE,> 95 L/s,2017,53.43809,-113.38446,POINT (-113.38446468215444 53.438091081306546)
21067,BLUE,> 95 L/s,2011,53.44892,-113.39164,POINT (-113.39164380206729 53.448922370107795)
17860,BLUE,> 95 L/s,2004,53.60253,-113.55569,POINT (-113.55569047908962 53.60253212898559)
19170,BLUE,> 95 L/s,2006,53.43357,-113.59656,POINT (-113.5965596646558 53.43356631327981)
25620,BLUE,> 95 L/s,2019,53.47610,-113.66685,POINT (-113.6668530271478 53.476104327334305)
10691,BLACK,> 95 L/s,1979,53.46830,-113.41398,POINT (-113.41397667619327 53.46829591154639)
3958,BLACK,> 95 L/s,1960,53.50127,-113.55397,POINT (-113.55396506154868 53.50126645143007)
19820,BLUE,> 95 L/s,2008,53.48814,-113.40408,POINT (-113.40408157219672 53.4881401448515)
10811,BLUE,> 95 L/s,1980,53.56613,-113.57363,POINT (-113.57362536709917 53.566125292562006)
1793,BLUE,> 95 L/s,1952,53.53230,-113.45936,POINT (-113.45935908387784 53.532303587696845)
14413,BLUE,> 95 L/s,1991,53.48481,-113.40287,POINT (-113.40286765845234 53.48481461989468)
26651,BLUE,> 95 L/s,2019,53.54977,-113.50310,POINT (-113.50309843123271 53.549766546656656)
25579,BLUE,> 95 L/s,2018,53.39645,-113.59640,POINT (-113.59639819358685 53.39644941251801)
16836,BLACK,> 95 L/s,2001,53.42072,-113.47686,POINT (-113.47685960068483 53.42071521052793)
13153,BLACK,> 95 L/s,2014,53.64379,-113.54111,POINT (-113.54110567776354 53.643794191478435)
5500,BLUE,> 95 L/s,2013,53.48477,-113.56176,POINT (-113.5617583620062 53.48476920225743)
15752,BLACK,> 95 L/s,1998,53.47616,-113.38976,POINT (-113.38976110705437 53.47615775214878)
14477,BLACK,> 95 L/s,1990,53.59762,-113.49536,POINT (-113.4953579458904 53.59762254362987)
13893,BLUE,> 95 L/s,1988,53.56534,-113.54195,POINT (-113.54195392129104 53.56533586809876)
22417,BLUE,> 95 L/s,2015,53.55493,-113.66611,POINT (-113.66611007650867 53.554925830872314)
6378,BLUE,> 95 L/s,1969,53.58684,-113.57749,POINT (-113.57748946000109 53.58683767186518)
21924,BLUE,> 95 L/s,2013,53.44416,-113.55211,POINT (-113.55210525766941 53.44415855072403)
10544,BLACK,> 95 L/s,1979,53.47901,-113.58242,POINT (-113.58241990213612 53.479012004819644)
151,BLUE,> 95 L/s,2013,53.54876,-113.48097,POINT (-113.48096659321003 53.54876009973255)
2559,BLUE,> 95 L/s,2018,53.53341,-113.45144,POINT (-113.45144024049236 53.53341012376417)
3302,BLUE,> 95 L/s,2001,53.55488,-113.41132,POINT (-113.41131603738789 53.5548797715813)
23739,BLUE,> 95 L/s,2016,53.60725,-113.51090,POINT (-113.5109041961984 53.607251070690005)
20843,BLUE,> 95 L/s,2012,53.60105,-113.41723,POINT (-113.41722583881653 53.6010516552904)
304,BLUE,> 95 L/s,2009,53.55901,-113.54024,POINT (-113.54023564826142 53.55901129125249)
11936,BLUE,> 95 L/s,2012,53.51012,-113.41257,POINT (-113.41257303790314 53.51011889544713)
12223,BLUE,> 95 L/s,2010,53.53371,-113.41497,POINT (-113.41497403635914 53.53370789125855)
21488,BLUE,> 95 L/s,2014,53.58188,-113.54099,POINT (-113.54098720842205 53.58188136624235)
18912,BLUE,> 95 L/s,2006,53.43816,-113.56241,POINT (-113.5624056597618 53.438156384886305)
18483,BLUE,> 95 L/s,2005,53.50233,-113.42462,POINT (-113.42461707138693 53.502333910407245)
21494,BLUE,> 95 L/s,2012,53.60230,-113.49433,POINT (-113.49433085030121 53.60229710742726)
1760,BLUE,> 95 L/s,2019,53.53411,-113.46683,POINT (-113.46682503879924 53.53410865391376)
13309,BLUE,> 95 L/s,1986,53.58613,-113.45007,POINT (-113.45006521579542 53.58613325611052)
24373,BLUE,> 95 L/s,2016,53.40097,-113.59009,POINT (-113.59008525763329 53.40096967321658)
15804,BLACK,> 95 L/s,1997,53.62976,-113.47141,POINT (-113.47141379485463 53.62976391519014)
24981,BLUE,> 95 L/s,2017,53.39875,-113.52442,POINT (-113.52442025363013 53.398750081487165)
17148,BLUE,> 95 L/s,2002,53.49541,-113.67270,POINT (-113.67270452124582 53.49540549338296)
8490,BLUE,> 95 L/s,1976,53.63237,-113.50897,POINT (-113.50897365078072 53.63236551842698)
12534,BLACK,> 95 L/s,1982,53.60090,-113.45694,POINT (-113.45694289589771 53.60089556986388)
3843,BLUE,> 95 L/s,1959,53.59509,-113.50649,POINT (-113.50649444301737 53.595086441719204)
14695,BLUE,> 95 L/s,1991,53.62263,-113.43084,POINT (-113.43084128266827 53.62263282018933)
17679,BLUE,> 95 L/s,2003,53.52622,-113.68261,POINT (-113.68260539538781 53.52622030257131)
5438,BLACK,> 95 L/s,1964,53.47259,-113.52187,POINT (-113.52187023835434 53.47259104921647)
2392,BLACK,> 95 L/s,2008,53.50442,-113.48290,POINT (-113.48290400037418 53.50441503281724)
537,BLUE,> 95 L/s,2009,53.55901,-113.54195,POINT (-113.54194936213716 53.55900812476797)
10294,BLUE,> 95 L/s,1979,53.56143,-113.60265,POINT (-113.60265268539433 53.56142867996229)
1529,BLUE,> 95 L/s,1988,53.56849,-113.54695,POINT (-113.54694687940504 53.56849335454648)
21225,BLUE,> 95 L/s,2012,53.42752,-113.42768,POINT (-113.42767591582648 53.42751882811542)
14169,BLACK,> 95 L/s,1988,53.55726,-113.53688,POINT (-113.5368847883456 53.557257513667935)
7383,BLUE,> 95 L/s,2017,53.50680,-113.59981,POINT (-113.59980920274474 53.50679976827459)
3369,BLUE,> 95 L/s,1958,53.55157,-113.55268,POINT (-113.5526789734817 53.5515746522324)
3550,BLUE,> 95 L/s,1958,53.58762,-113.47098,POINT (-113.47098468459875 53.58761700300615)
14916,BLUE,> 95 L/s,1993,53.55370,-113.59736,POINT (-113.59736049756864 53.55369703000934)
14267,BLACK,> 95 L/s,2012,53.46792,-113.59171,POINT (-113.59171020122538 53.46792133070104)
18118,BLUE,> 95 L/s,2004,53.41402,-113.53751,POINT (-113.53751203890235 53.41401640865137)
25012,BLUE,> 95 L/s,2018,53.56977,-113.51605,POINT (-113.51604848745755 53.56976732429697)
18395,BLUE,> 95 L/s,2005,53.49227,-113.66788,POINT (-113.66788080180314 53.492274310146485)
22927,BLUE,> 95 L/s,2014,53.41428,-113.47285,POINT (-113.4728456526483 53.41428325633782)
2,BLUE,> 95 L/s,1972,53.50350,-113.49843,POINT (-113.4984333958252 53.503495460165055)
6613,BLUE,> 95 L/s,1971,53.48823,-113.47860,POINT (-113.4786000486669 53.4882257215852)
19265,BLUE,> 95 L/s,2008,53.46457,-113.37361,POINT (-113.37361341459702 53.464573515108384)
9744,BLUE,> 95 L/s,1978,53.55335,-113.63425,POINT (-113.63424977126093 53.553354470979826)
23365,BLUE,> 95 L/s,2015,53.41048,-113.51025,POINT (-113.51025431455648 53.41048064201501)
6550,BLACK,> 95 L/s,1970,53.47567,-113.51042,POINT (-113.51042486496537 53.47567075739615)
5281,BLUE,> 95 L/s,2004,53.55001,-113.60582,POINT (-113.60582393678963 53.550006921888034)
13556,BLACK,> 95 L/s,1986,53.41232,-113.49792,POINT (-113.49792139142565 53.412318275493845)
15012,BLACK,> 95 L/s,1992,53.60920,-113.54495,POINT (-113.54495376837744 53.6091989608349)
10347,BLACK,> 95 L/s,1979,53.45599,-113.39559,POINT (-113.39558879121104 53.45598690035965)
9037,BLUE,> 95 L/s,1977,53.44401,-113.43525,POINT (-113.43524891746483 53.444008070776405)
18306,BLUE,> 95 L/s,2004,53.45464,-113.57340,POINT (-113.57340128551195 53.45464278371775)
16809,BLACK,> 95 L/s,2001,53.62328,-113.54474,POINT (-113.54474426850312 53.62327580634783)
1991,BLUE,> 95 L/s,1959,53.58489,-113.48808,POINT (-113.48807731696596 53.58488729127777)
5969,BLUE,> 95 L/s,1967,53.54151,-113.60885,POINT (-113.60885365480071 53.54150804839645)
19839,BLUE,> 95 L/s,2008,53.53353,-113.69888,POINT (-113.69887664074312 53.53353176532546)
23550,BLUE,> 95 L/s,2015,53.44940,-113.37824,POINT (-113.37823616502969 53.44939542098066)
23754,BLUE,> 95 L/s,2017,53.41134,-113.51025,POINT (-113.51024742500424 53.411336024716135)
7685,BLACK,> 95 L/s,1975,53.44832,-113.44073,POINT (-113.44072944265594 53.44831575498269)
7188,BLUE,> 95 L/s,1973,53.46113,-113.44871,POINT (-113.44871203197874 53.46113215189159)
5506,BLACK,> 95 L/s,1976,53.56566,-113.58940,POINT (-113.58939754264237 53.565655167185625)
14012,BLACK,> 95 L/s,1990,53.61664,-113.43558,POINT (-113.43557947786078 53.616635906864346)
20372,BLUE,> 95 L/s,2009,53.53075,-113.67817,POINT (-113.67816506789568 53.53074950967986)
24252,BLUE,> 95 L/s,2015,53.41787,-113.61179,POINT (-113.6117893510244 53.41786579751389)
15873,BLUE,> 95 L/s,1998,53.46024,-113.57008,POINT (-113.57007885273725 53.46023927837859)
12260,BLUE,> 95 L/s,1900,53.51304,-113.36025,POINT (-113.36025418441052 53.513043070949564)
4556,BLACK,> 95 L/s,1962,53.59216,-113.45529,POINT (-113.45529343301378 53.59216212803784)
11358,BLUE,> 95 L/s,1980,53.58040,-113.54438,POINT (-113.5443754919237 53.58039797158297)
9896,BLACK,> 95 L/s,1978,53.53657,-113.50822,POINT (-113.50822163960555 53.53657018948968)
4247,BLACK,> 95 L/s,1996,53.49355,-113.52112,POINT (-113.52112159133591 53.49355477624046)
22755,BLUE,> 95 L/s,2014,53.54006,-113.69843,POINT (-113.69843433700845 53.540063208875004)
20866,BLUE,> 95 L/s,2010,53.61562,-113.57418,POINT (-113.57418141961962 53.615617411055254)
1402,BLUE,> 95 L/s,1994,53.53616,-113.57024,POINT (-113.57023561655554 53.53616306645934)
5120,BLUE,> 95 L/s,2017,53.51705,-113.60399,POINT (-113.60399469434566 53.51704775088398)
22661,BLUE,> 95 L/s,2014,53.63125,-113.43523,POINT (-113.43523187231551 53.63124622724599)
10424,BLACK,> 95 L/s,1979,53.45682,-113.41122,POINT (-113.41122151411086 53.456817606135736)
19645,BLUE,> 95 L/s,2007,53.53731,-113.49713,POINT (-113.49713463313681 53.537314467427)
5706,BLUE,> 95 L/s,1966,53.47259,-113.53488,POINT (-113.53488256602176 53.472585200714924)
2106,BLUE,> 95 L/s,1986,53.57676,-113.54962,POINT (-113.54962478768489 53.57676148257555)
8157,BLACK,> 95 L/s,1975,53.61833,-113.53288,POINT (-113.5328785336916 53.61833301362531)
8678,BLUE,> 95 L/s,2017,53.47663,-113.42509,POINT (-113.42509178774883 53.476625403099455)
1574,BLUE,> 95 L/s,2007,53.57086,-113.43386,POINT (-113.4338573865894 53.57085961523846)
332,GREEN,60-95 L/s,1981,53.56434,-113.47752,POINT (-113.47751710479069 53.564341430896334)
15017,BLUE,> 95 L/s,1992,53.64254,-113.50152,POINT (-113.50151999726394 53.6425361261833)
4218,BLUE,> 95 L/s,1987,53.52433,-113.43426,POINT (-113.43425620661813 53.524330932394335)
1060,BLACK,> 95 L/s,2003,53.57989,-113.46758,POINT (-113.46758240644341 53.57989127787239)
6810,BLUE,> 95 L/s,1972,53.61211,-113.47222,POINT (-113.47221631055649 53.6121078183883)
18453,BLACK,> 95 L/s,2006,53.54837,-113.50125,POINT (-113.50124587646229 53.54837068929313)
5005,BLUE,> 95 L/s,1988,53.52818,-113.60921,POINT (-113.60921302471681 53.52818461265141)
23683,BLUE,> 95 L/s,2016,53.40900,-113.45886,POINT (-113.45886334690722 53.40899734592008)
17700,BLUE,> 95 L/s,2003,53.45471,-113.56911,POINT (-113.5691144181946 53.45470625018188)
18017,BLUE,> 95 L/s,2005,53.43910,-113.56938,POINT (-113.56937672499167 53.43909825726302)
22675,BLUE,> 95 L/s,2014,53.59017,-113.67974,POINT (-113.67973669516779 53.590173623036605)
14561,BLACK,> 95 L/s,1991,53.45651,-113.42188,POINT (-113.42188450541173 53.45651282472457)
11539,BLUE,> 95 L/s,1980,53.54781,-113.61481,POINT (-113.61480711515756 53.547813932495195)
4267,BLACK,> 95 L/s,1961,53.52129,-113.42276,POINT (-113.422757711112 53.52129388730063)
8891,BLUE,> 95 L/s,1977,53.50453,-113.64092,POINT (-113.64091720671723 53.50452583498118)
3819,BLACK,> 95 L/s,1959,53.59924,-113.50995,POINT (-113.50994750022144 53.59924061189531)
9344,GREEN,60-95 L/s,1977,53.56741,-113.48353,POINT (-113.48352604833224 53.56740817938747)
2900,GREEN,60-95 L/s,1956,53.54887,-113.43513,POINT (-113.43512898060105 53.548873539727786)
2616,BLUE,> 95 L/s,2006,53.51143,-113.45291,POINT (-113.45290759030864 53.51143406827219)
25513,BLUE,> 95 L/s,2018,53.41309,-113.50841,POINT (-113.50841374205393 53.4130926281908)
13311,BLACK,> 95 L/s,1987,53.57086,-113.47782,POINT (-113.4778216673066 53.57086426553031)
20154,BLUE,> 95 L/s,2009,53.59937,-113.29629,POINT (-113.29628503216323 53.59936576216995)
6820,BLUE,> 95 L/s,1972,53.49047,-113.57602,POINT (-113.57602448964614 53.49046510006336)
17696,BLUE,> 95 L/s,2004,53.43180,-113.45777,POINT (-113.45776508371225 53.43179656341401)
18257,BLUE,> 95 L/s,2004,53.45796,-113.57568,POINT (-113.57568122704244 53.45796351651673)
23164,BLUE,> 95 L/s,2014,53.44202,-113.38739,POINT (-113.38738672820328 53.442022935662386)
16141,BLUE,> 95 L/s,1999,53.53336,-113.60288,POINT (-113.60287930220062 53.53335966245711)
7133,BLACK,> 95 L/s,1973,53.48367,-113.44715,POINT (-113.44715084677156 53.483674460345036)
4595,GREEN,60-95 L/s,1963,53.57518,-113.41521,POINT (-113.41521017656306 53.5751772535273)
1902,BLACK,> 95 L/s,1991,53.56160,-113.52369,POINT (-113.52368686622391 53.56160361332294)
5368,BLUE,> 95 L/s,1994,53.55837,-113.57975,POINT (-113.57974503833317 53.55837369430902)
10729,BLACK,> 95 L/s,1979,53.60842,-113.37350,POINT (-113.3734969041306 53.608419317496896)
8631,BLUE,> 95 L/s,1976,53.55055,-113.62227,POINT (-113.62227370937273 53.55054858377643)
18748,BLUE,> 95 L/s,2007,53.52345,-113.66851,POINT (-113.66850831993725 53.52345378504955)
23386,BLUE,> 95 L/s,2015,53.40425,-113.58230,POINT (-113.58229664055744 53.40425267825367)
25712,BLUE,> 95 L/s,2018,53.55908,-113.56639,POINT (-113.56639460910604 53.55908480046629)
8967,BLUE,> 95 L/s,1977,53.49576,-113.61805,POINT (-113.61804667557325 53.49576262611043)
19422,BLUE,> 95 L/s,2008,53.43718,-113.62295,POINT (-113.62294587458285 53.43718460550304)
6196,BLACK,> 95 L/s,1977,53.52126,-113.41334,POINT (-113.41333858141383 53.52126185975037)
17815,BLUE,> 95 L/s,2003,53.50292,-113.61675,POINT (-113.61674880722323 53.50292088150314)
26395,BLUE,> 95 L/s,2018,53.52746,-113.70199,POINT (-113.70199002319977 53.52746215752843)
8965,BLUE,> 95 L/s,1977,53.49580,-113.62042,POINT (-113.6204165495786 53.49579567139502)
16716,BLACK,> 95 L/s,2001,53.42134,-113.46491,POINT (-113.46491262933515 53.42133992750365)
24746,BLUE,> 95 L/s,2016,53.40817,-113.58141,POINT (-113.58141338876591 53.408166535748634)
7866,BLUE,> 95 L/s,1974,53.48519,-113.47050,POINT (-113.47050157806731 53.485192599496955)
9653,BLACK,> 95 L/s,1978,53.58190,-113.37751,POINT (-113.37750914618688 53.58190357446822)
5423,BLUE,> 95 L/s,2015,53.47744,-113.51792,POINT (-113.51792485250066 53.47744247559367)
22241,BLUE,> 95 L/s,2014,53.42198,-113.59421,POINT (-113.59421479582386 53.421975734852616)
636,BLUE,> 95 L/s,1978,53.57028,-113.59601,POINT (-113.59601176044457 53.570280990215615)
4921,BLUE,> 95 L/s,1997,53.53628,-113.59750,POINT (-113.59749869404615 53.53627558284023)
8507,BLUE,> 95 L/s,1976,53.50848,-113.63698,POINT (-113.63697959578803 53.50847668376801)
19271,BLUE,> 95 L/s,2007,53.52776,-113.68363,POINT (-113.68362862797956 53.527755226099956)
11123,BLUE,> 95 L/s,1980,53.55748,-113.62136,POINT (-113.62135835918673 53.557483054847445)
11961,BLACK,> 95 L/s,2009,53.58780,-113.43049,POINT (-113.4304890609929 53.58780004758298)
15121,BLUE,> 95 L/s,1993,53.46582,-113.58172,POINT (-113.58172403826751 53.465821920601215)
10447,BLACK,> 95 L/s,1979,53.46311,-113.39898,POINT (-113.39897922947404 53.463114649160424)
13618,BLACK,> 95 L/s,1988,53.46973,-113.39190,POINT (-113.3918965682993 53.46973166232812)
