StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:01:00 AM,1056174,42.68,39.72
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:02:00 AM,1056175,42.68,39.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:03:00 AM,1056176,42.68,39.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:04:00 AM,1056177,42.67,39.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:05:00 AM,1056178,42.66,39.68
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:06:00 AM,1056179,42.66,39.68
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:07:00 AM,1056180,42.66,39.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:08:00 AM,1056181,42.66,39.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:09:00 AM,1056182,42.66,39.74
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:10:00 AM,1056183,42.65,39.73
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 08:56:00 AM,4128190,41.72,42.40
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 08:57:00 AM,4128191,41.72,42.47
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 08:58:00 AM,4128192,41.72,42.46
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 08:59:00 AM,4128193,41.73,42.42
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:00:00 AM,4128194,41.75,42.40
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:01:00 AM,4128195,41.75,42.48
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:02:00 AM,4128196,41.76,42.52
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:03:00 AM,4128197,41.76,42.54
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:04:00 AM,4128198,41.76,42.56
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:05:00 AM,4128199,41.76,42.52
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:06:00 AM,4128200,41.76,42.47
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:07:00 AM,4128201,41.76,42.44
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:08:00 AM,4128202,41.76,42.42
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:09:00 AM,4128203,41.78,42.39
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:10:00 AM,4128204,41.79,42.38
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 08:56:00 AM,4157690,42.91,43.58
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 08:57:00 AM,4157691,42.99,44.03
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 08:58:00 AM,4157692,43.09,44.45
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 08:59:00 AM,4157693,43.20,44.72
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:00:00 AM,4157694,43.30,45.04
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:01:00 AM,4157695,43.42,45.36
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:02:00 AM,4157696,43.55,45.55
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:03:00 AM,4157697,43.66,45.49
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:04:00 AM,4157698,43.74,45.52
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:05:00 AM,4157699,43.79,45.63
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:06:00 AM,4157700,43.79,45.54
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:07:00 AM,4157701,43.75,45.18
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:08:00 AM,4157702,43.74,44.79
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:09:00 AM,4157703,43.70,44.57
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:10:00 AM,4157704,43.67,44.57
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:06:00 AM,4197615,41.27,43.90
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:07:00 AM,4197616,41.30,43.92
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:08:00 AM,4197617,41.32,43.98
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:09:00 AM,4197618,41.34,44.03
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:10:00 AM,4197619,41.36,44.02
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:11:00 AM,4197620,41.37,44.02
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:12:00 AM,4197621,41.39,43.96
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:13:00 AM,4197622,41.39,43.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:46:00 AM,3046190,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:47:00 AM,3046191,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:48:00 AM,3046192,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:49:00 AM,3046193,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:50:00 AM,3046194,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:51:00 AM,3046195,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:52:00 AM,3046196,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:53:00 AM,3046197,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:54:00 AM,3046198,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:55:00 AM,3046199,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:56:00 AM,3046200,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:57:00 AM,3046201,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:58:00 AM,3046202,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 08:59:00 AM,3046203,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:00:00 AM,3046204,45.77,45.77
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:06:00 AM,1056179,42.66,39.68
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:07:00 AM,1056180,42.66,39.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:08:00 AM,1056181,42.66,39.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:09:00 AM,1056182,42.66,39.74
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:10:00 AM,1056183,42.65,39.73
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:11:00 AM,1056184,42.65,39.74
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:12:00 AM,1056185,42.65,39.73
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:13:00 AM,1056186,42.65,39.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:14:00 AM,1056187,42.65,39.69
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:15:00 AM,1056188,42.65,39.69
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:16:00 AM,1056189,42.65,39.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:17:00 AM,1056190,42.65,39.67
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:18:00 AM,1056191,42.65,39.64
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:14:00 AM,4197623,41.40,43.74
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:19:00 AM,1056192,42.65,39.62
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:20:00 AM,1056193,42.65,39.59
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:15:00 AM,4197624,41.40,43.61
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:16:00 AM,4197625,41.40,43.62
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:17:00 AM,4197626,41.40,43.57
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:18:00 AM,4197627,41.39,43.56
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:19:00 AM,4197628,41.39,43.62
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:20:00 AM,4197629,41.40,43.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:16:00 AM,3046220,45.82,45.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:17:00 AM,3046221,45.82,45.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:18:00 AM,3046222,45.83,45.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:19:00 AM,3046223,45.83,45.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:20:00 AM,3046224,45.83,45.83
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:16:00 AM,4191632,42.57,42.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:17:00 AM,4191633,42.56,42.56
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:21:00 AM,3046225,45.83,45.83
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:18:00 AM,4191634,42.56,42.56
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:22:00 AM,3046226,45.84,45.84
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:19:00 AM,4191635,42.59,42.59
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:23:00 AM,3046227,45.84,45.84
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:20:00 AM,4191636,42.63,42.63
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:24:00 AM,3046228,45.84,45.84
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:21:00 AM,4191637,42.66,42.66
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:25:00 AM,3046229,45.84,45.84
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:22:00 AM,4191638,42.67,42.67
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:26:00 AM,3046230,45.85,45.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:23:00 AM,4191639,42.67,42.67
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:27:00 AM,3046231,45.85,45.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:24:00 AM,4191640,42.67,42.67
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:28:00 AM,3046232,45.85,45.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:25:00 AM,4191641,42.67,42.67
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:29:00 AM,3046233,45.85,45.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:26:00 AM,4191642,42.68,42.68
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:30:00 AM,3046234,45.85,45.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:27:00 AM,4191643,42.70,42.70
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:16:00 AM,4128210,41.79,42.26
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:28:00 AM,4191644,42.72,42.72
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:17:00 AM,4128211,41.80,42.41
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:29:00 AM,4191645,42.77,42.77
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:18:00 AM,4128212,41.81,42.50
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:30:00 AM,4191646,42.82,42.82
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:19:00 AM,4128213,41.81,42.59
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:20:00 AM,4128214,41.82,42.71
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:21:00 AM,4128215,41.83,42.88
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:22:00 AM,4128216,41.83,42.92
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:23:00 AM,4128217,41.83,43.09
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:24:00 AM,4128218,41.83,43.36
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:25:00 AM,4128219,41.83,43.61
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:26:00 AM,4128220,41.83,43.82
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:27:00 AM,4128221,41.83,43.92
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:28:00 AM,4128222,41.83,44.01
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:29:00 AM,4128223,41.84,44.12
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:30:00 AM,4128224,41.85,44.19
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:16:00 AM,1056189,42.65,39.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:17:00 AM,1056190,42.65,39.67
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:18:00 AM,1056191,42.65,39.64
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:19:00 AM,1056192,42.65,39.62
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:20:00 AM,1056193,42.65,39.59
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:21:00 AM,1056194,42.64,39.56
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:22:00 AM,1056195,42.64,39.54
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:16:00 AM,4197625,41.40,43.62
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:23:00 AM,1056196,42.63,39.54
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:17:00 AM,4197626,41.40,43.57
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:24:00 AM,1056197,42.63,39.55
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:18:00 AM,4197627,41.39,43.56
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:25:00 AM,1056198,42.63,39.56
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:19:00 AM,4197628,41.39,43.62
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:26:00 AM,1056199,42.63,39.58
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:20:00 AM,4197629,41.40,43.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:27:00 AM,1056200,42.63,39.60
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:21:00 AM,4197630,41.40,43.96
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:28:00 AM,1056201,42.63,39.59
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:22:00 AM,4197631,41.41,44.08
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:06:00 AM,4191622,42.62,42.62
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:07:00 AM,4191623,42.64,42.64
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:08:00 AM,4191624,42.65,42.65
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:09:00 AM,4191625,42.66,42.66
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:10:00 AM,4191626,42.66,42.66
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:11:00 AM,4191627,42.65,42.65
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:12:00 AM,4191628,42.63,42.63
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:13:00 AM,4191629,42.62,42.62
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:14:00 AM,4191630,42.60,42.60
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:15:00 AM,4191631,42.59,42.59
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:16:00 AM,4191632,42.57,42.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:17:00 AM,4191633,42.56,42.56
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:18:00 AM,4191634,42.56,42.56
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:19:00 AM,4191635,42.59,42.59
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:20:00 AM,4191636,42.63,42.63
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:29:00 AM,1056202,42.62,39.58
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:23:00 AM,4197632,41.43,44.24
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:30:00 AM,1056203,42.62,39.55
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:24:00 AM,4197633,41.45,44.47
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:25:00 AM,4197634,41.47,44.77
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:26:00 AM,4197635,41.51,44.98
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:27:00 AM,4197636,41.55,45.37
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:28:00 AM,4197637,41.60,45.93
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:29:00 AM,4197638,41.65,46.46
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:30:00 AM,4197639,41.71,46.67
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:26:00 AM,1056199,42.63,39.58
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:27:00 AM,1056200,42.63,39.60
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:28:00 AM,1056201,42.63,39.59
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:26:00 AM,3046230,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:29:00 AM,1056202,42.62,39.58
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:27:00 AM,3046231,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:30:00 AM,1056203,42.62,39.55
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:28:00 AM,3046232,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:31:00 AM,1056204,42.61,39.52
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:29:00 AM,3046233,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:32:00 AM,1056205,42.61,39.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:30:00 AM,3046234,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:33:00 AM,1056206,42.61,39.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:31:00 AM,3046235,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:34:00 AM,1056207,42.61,39.43
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:32:00 AM,3046236,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:35:00 AM,1056208,42.61,39.39
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:33:00 AM,3046237,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:36:00 AM,1056209,42.61,39.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:34:00 AM,3046238,45.85,45.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:37:00 AM,1056210,42.60,39.35
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:35:00 AM,3046239,45.86,45.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:38:00 AM,1056211,42.60,39.30
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:26:00 AM,4191642,42.68,42.68
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:39:00 AM,1056212,42.60,39.25
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:36:00 AM,3046240,45.87,45.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:27:00 AM,4191643,42.70,42.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 09:40:00 AM,1056213,42.59,39.11
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:37:00 AM,3046241,45.87,45.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:28:00 AM,4191644,42.72,42.72
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:38:00 AM,3046242,45.87,45.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:29:00 AM,4191645,42.77,42.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:39:00 AM,3046243,45.87,45.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:30:00 AM,4191646,42.82,42.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 09:40:00 AM,3046244,45.88,45.88
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:31:00 AM,4191647,42.87,42.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:32:00 AM,4191648,42.91,42.91
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:33:00 AM,4191649,42.93,42.93
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:34:00 AM,4191650,42.97,42.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:35:00 AM,4191651,42.99,42.99
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:36:00 AM,4191652,43.03,43.03
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:37:00 AM,4191653,43.06,43.06
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:38:00 AM,4191654,43.11,43.11
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:39:00 AM,4191655,43.15,43.15
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 09:40:00 AM,4191656,43.20,43.20
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:26:00 AM,4157720,44.21,45.50
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:27:00 AM,4157721,44.33,45.73
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:28:00 AM,4157722,44.43,45.75
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:26:00 AM,4197635,41.51,44.98
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:29:00 AM,4157723,44.47,45.61
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:30:00 AM,4157724,44.47,45.60
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:27:00 AM,4197636,41.55,45.37
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:26:00 AM,4128220,41.83,43.82
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:28:00 AM,4197637,41.60,45.93
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:29:00 AM,4197638,41.65,46.46
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:30:00 AM,4197639,41.71,46.67
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:27:00 AM,4128221,41.83,43.92
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:31:00 AM,4157725,44.48,45.60
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:31:00 AM,4197640,41.76,46.99
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:32:00 AM,4157726,44.50,45.52
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:28:00 AM,4128222,41.83,44.01
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:32:00 AM,4197641,41.82,47.40
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:33:00 AM,4157727,44.50,45.33
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:29:00 AM,4128223,41.84,44.12
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:33:00 AM,4197642,41.88,47.77
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:34:00 AM,4157728,44.50,45.36
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:30:00 AM,4128224,41.85,44.19
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:34:00 AM,4197643,41.96,48.13
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 09:35:00 AM,4157729,44.50,45.26
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 09:31:00 AM,4128225,41.87,44.43
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 09:35:00 AM,4197644,42.04,47.98
